x,y,z,runtime
9.99,-9.98,0.01,971
-10.05,-4.96,0.06,973
-10.15,10.13,15.00,859
7.24,0.16,0.03,972
-10.10,-9.93,15.03,870
0.02,-15.00,5.02,1065
10.01,-10.01,-0.02,870
-9.92,10.07,0.04,973
-10.06,-4.99,0.06,974
0.01,-9.99,10.00,969
10.01,-9.93,5.00,1528
10.01,-9.94,4.99,1520
0.00,-5.06,-0.03,872
0.01,-10.00,5.01,1068
9.98,-9.98,0.01,971
-0.01,10.02,5.00,1065
0.01,-10.01,5.01,1072
-10.02,-10.00,5.02,1523
-5.07,0.04,-0.02,872
15.03,10.03,-0.00,871
9.98,0.00,10.00,969
0.00,-19.99,0.01,1620
-10.01,10.03,5.01,1530
4.95,-5.01,9.99,1524
-10.02,0.02,0.02,1070
9.99,-9.97,5.00,1528
9.98,0.01,10.00,959
10.01,10.00,4.99,1530
-10.05,0.01,10.03,1075
-0.01,9.99,9.99,970
5.00,-5.00,14.99,968
-1.46,9.71,14.71,964
-0.06,-15.02,0.00,1068
-10.03,0.02,5.02,1066
-10.01,-9.99,5.01,1531
-5.04,0.04,-0.02,859
-0.03,-0.03,4.99,969
-0.01,-9.98,10.03,970
9.93,-10.03,0.05,972
15.00,4.98,0.01,1067
9.99,-9.98,0.01,972
-9.92,10.07,0.02,972
-15.06,0.07,10.07,2171
-10.00,-9.97,10.01,1530
-9.91,10.07,0.05,971
9.94,-9.97,9.96,1530
-0.02,14.99,0.02,1067
10.00,10.00,0.00,973
15.02,-15.01,0.01,863
0.04,9.97,0.02,973
10.01,10.01,5.00,1519
-0.09,-9.87,15.05,869
10.02,10.00,4.99,1526
0.02,10.01,0.02,1066
-9.96,9.95,15.04,869
-5.10,-0.01,10.01,1525
-20.04,0.03,0.02,973
-10.00,-9.98,5.01,1522
-9.90,10.07,0.05,974
10.02,-10.02,9.98,1527
9.96,-9.97,10.01,1528
-0.08,0.03,15.04,851
10.00,10.00,0.00,969
-15.04,9.97,-0.02,870
-5.04,5.09,5.05,1521
-0.05,-0.00,0.00,972
-0.01,9.97,-0.01,865
10.01,10.00,4.99,1529
-10.02,0.01,0.01,1066
10.00,10.00,-0.01,872
9.99,10.03,-0.01,872
-0.05,-10.00,-0.01,866
-10.15,-5.08,0.05,970
0.08,9.69,10.02,1519
-10.01,10.03,5.01,1529
-0.04,-10.03,5.05,1069
0.01,9.99,-0.01,869
-0.05,-9.99,0.01,971
-10.01,10.03,5.01,1526
9.97,-9.99,0.00,973
-10.04,0.02,10.02,1068
0.03,4.99,0.01,973
-0.05,-10.00,-0.00,871
9.99,-9.98,5.01,1518
-0.05,0.00,0.00,971
0.01,-15.05,14.97,1066
-0.05,0.00,4.98,970
-0.01,14.99,0.01,1069
-0.01,-4.95,0.04,973
-10.01,-10.02,-0.00,874
-10.03,0.02,5.01,1074
-10.02,0.02,0.02,1068
-10.01,10.03,5.01,1529
0.04,4.98,0.00,971
-10.01,-10.00,5.02,1523
15.14,-5.04,-0.00,870
7.25,0.16,0.01,967
-0.05,-15.02,0.01,1068
20.00,-0.01,-0.01,865
-0.04,-0.01,9.98,967
-10.05,0.03,0.02,1067
-0.04,-15.05,-0.01,864
9.98,-9.98,0.01,971
-0.04,9.98,0.00,972
-10.01,10.03,5.01,1532
-9.99,10.03,-0.00,871
-0.11,5.09,14.90,975
-15.07,9.96,-0.00,874
5.01,0.02,14.97,958
-0.22,10.13,14.78,1064
-9.96,9.96,10.02,1523
0.01,-10.01,5.02,1068
15.06,-0.10,14.99,1064
-0.04,-10.05,15.02,868
-10.06,-14.99,-0.00,871
-10.02,0.02,5.02,1068
5.12,4.94,15.08,865
-10.01,10.04,5.02,1530
14.96,0.03,0.01,1068
-0.05,9.98,-0.01,862
10.00,10.00,15.02,855
-10.02,14.97,0.00,1071
4.92,5.02,0.08,974
10.00,10.01,-0.00,871
10.01,10.00,4.99,1517
9.97,-9.98,10.01,1519
-0.08,-10.05,9.98,1069
-0.00,-10.01,5.01,1054
-0.00,10.02,4.98,1069
-0.05,0.01,0.03,972
10.00,10.00,-0.00,871
10.00,9.97,14.99,968
-9.98,10.12,-0.00,871
-10.01,10.03,10.04,1528
-0.04,10.00,0.00,967
-0.06,-10.00,-0.00,871
-0.03,9.99,-0.01,869
-10.02,0.08,10.02,1066
-0.01,-10.02,0.03,1070
-10.02,-10.00,5.02,1530
-10.01,10.03,5.01,1529
-5.09,0.03,-0.01,873
-10.05,0.00,-0.00,871
-10.03,-9.98,0.01,973
-0.03,-9.96,0.03,967
10.03,0.02,0.01,1074
-9.94,9.92,10.01,1529
10.00,9.98,15.00,969
0.01,9.97,10.03,970
9.99,-9.96,0.00,968
9.99,-9.98,0.01,973
-10.00,-9.98,5.01,1529
-10.05,-0.07,5.02,1067
-10.01,9.98,10.04,1528
10.02,0.02,0.01,1068
9.99,-9.96,4.99,1520
-0.07,0.12,9.93,969
-10.01,-9.99,5.02,1522
-10.05,-0.01,0.01,1070
9.99,-9.98,0.01,972
-10.01,-9.98,5.01,1529
9.99,-9.98,0.01,970
0.04,0.00,9.99,1516
-0.05,-10.00,-0.02,870
0.03,-5.00,0.02,973
9.98,-9.95,4.99,1529
-10.01,10.03,5.01,1531
-10.03,0.02,0.02,1070
9.99,-9.98,5.01,1521
-0.09,-0.01,15.06,858
-4.98,14.97,0.02,1070
0.01,-9.95,-0.01,867
-0.04,10.01,4.96,1062
-0.02,10.00,9.97,1065
0.03,-5.03,0.03,969
-15.09,0.15,9.91,2166
9.98,0.02,10.00,968
-9.96,9.96,10.02,1522
-10.05,-15.00,0.00,1068
-0.02,10.00,4.99,1068
-10.03,0.00,5.04,1070
-0.05,5.04,10.00,1521
9.99,0.04,9.99,967
-10.01,0.02,0.02,1069
9.99,-15.01,-0.01,873
-0.01,-10.03,0.03,1068
4.99,5.03,15.00,965
-10.03,0.02,5.01,1622
-10.00,-9.98,5.00,1532
0.01,-9.99,15.02,867
-0.02,-9.96,0.01,972
0.00,-9.99,15.02,859
0.04,-10.00,9.98,1063
0.02,10.00,0.01,1060
-9.97,10.02,-0.00,872
-10.05,-0.03,15.00,862
-4.95,-10.05,-0.05,873
-0.05,5.07,14.88,975
9.99,-9.98,0.01,968
10.01,10.01,9.99,1528
-10.04,0.09,10.02,1068
-5.04,0.04,-0.02,872
10.02,-10.01,-0.02,861
10.01,10.01,-0.01,871
10.02,0.01,0.01,1065
10.02,9.99,15.00,868
10.06,-10.00,14.95,968
-0.06,-0.00,0.01,973
-0.02,10.06,5.03,1059
-10.03,0.02,5.01,1624
-0.04,0.00,10.03,971
-10.07,0.01,15.01,870
-10.01,-10.00,5.01,1520
-10.00,-9.98,10.01,1521
-9.99,0.00,0.04,973
-0.03,9.99,-0.00,872
