x,y,z,runtime
14.93,0.01,-0.02,870
-9.97,-10.00,10.00,1520
0.01,10.01,9.98,1066
-9.95,-4.97,0.05,969
-9.98,-0.01,5.03,1521
0.00,-10.01,0.01,1063
-0.01,0.02,0.00,966
-9.98,-0.01,5.02,1526
10.00,-10.01,0.00,970
0.04,-0.03,14.98,956
-10.04,10.00,0.00,972
0.02,-9.97,10.01,969
9.96,0.01,-0.00,863
10.01,0.02,0.02,1063
9.99,-10.00,4.99,1520
-0.03,-4.98,10.01,1528
10.00,9.99,-0.00,866
-0.00,10.03,0.00,1065
9.98,0.02,5.00,1517
-0.12,4.97,0.02,969
0.03,-4.99,4.99,1517
-10.03,10.01,0.02,972
0.00,15.05,10.02,2170
9.99,-9.99,5.00,1524
-9.99,-0.02,0.02,973
10.00,-0.00,9.99,968
-15.02,-0.01,0.02,1065
0.01,10.35,5.20,1613
-9.89,-10.02,15.03,868
0.01,-10.01,0.01,1069
-5.01,-0.01,0.00,973
-0.02,-9.97,15.02,868
-0.01,-10.00,0.02,1070
10.00,10.08,0.00,971
-10.03,9.97,0.02,962
-4.98,0.02,10.00,1519
9.99,9.99,5.00,1528
9.97,0.01,5.00,1517
-10.01,0.00,0.01,1620
0.08,10.15,9.98,1067
9.94,0.01,0.02,969
-4.90,4.98,10.00,1525
9.96,0.01,0.02,969
9.99,-10.00,0.01,971
14.96,-4.97,-0.01,868
9.99,-10.00,5.00,1525
-0.04,-15.01,0.02,1068
9.95,0.01,0.01,969
0.02,-10.01,0.01,1073
-15.00,14.99,-0.01,873
0.01,10.04,5.00,1063
0.01,10.02,5.00,1061
-0.00,10.01,0.01,1066
9.98,-0.01,4.99,1527
10.01,10.01,10.00,1519
9.94,-0.00,0.01,970
9.97,0.01,0.02,970
9.99,-10.00,0.00,971
-10.00,-0.01,5.01,1066
0.02,-10.00,10.01,1062
10.01,-0.00,10.00,1066
-0.07,-0.05,14.97,957
-10.01,0.01,0.02,1067
-0.01,0.02,0.02,968
9.99,-10.01,-0.01,868
0.00,10.03,5.01,1063
-15.08,10.04,0.00,1628
0.02,10.00,10.01,968
-10.03,-10.05,15.00,868
-9.98,9.97,10.02,1528
-9.95,-9.97,10.00,1530
10.01,-0.00,10.00,1065
-9.99,-0.00,5.02,1530
10.00,9.99,-0.00,867
0.01,0.00,10.01,963
14.95,-4.97,-0.01,868
-10.03,14.97,-0.01,871
-10.01,-10.01,0.02,970
9.97,-0.01,5.01,1527
-9.97,-0.01,15.00,969
-10.04,10.01,5.00,1531
10.00,9.99,-0.00,869
0.02,15.03,10.02,2169
0.02,-9.96,0.01,958
0.02,-9.97,10.01,966
0.13,10.45,10.07,1615
0.04,15.15,4.96,1618
9.97,10.00,5.00,1519
0.02,14.99,0.01,1061
-10.00,-10.02,0.01,969
9.99,-0.07,4.99,1519
10.02,-9.99,10.01,1517
9.99,9.98,15.01,865
14.93,0.00,-0.02,865
-10.01,-10.01,5.02,1521
0.02,10.00,10.01,969
-5.00,-4.98,5.04,1522
0.02,10.02,0.00,1066
0.01,5.07,-0.03,868
14.99,9.97,0.01,1065
-5.01,-0.02,0.00,974
-10.02,-10.05,15.01,860
9.99,-10.05,-0.01,868
-5.03,4.95,10.05,1528
-0.01,10.05,0.00,1061
-0.05,10.02,14.94,1066
-0.11,-4.97,0.04,972
0.02,10.00,10.01,968
9.97,0.01,5.01,1527
10.00,10.00,-0.00,869
-9.99,-10.02,0.01,971
9.98,-0.00,9.99,969
0.06,9.96,14.97,969
5.03,4.98,10.02,1528
-10.01,-10.03,5.03,1528
-10.01,0.01,0.02,1068
-9.97,-10.01,0.02,970
-0.03,9.84,5.03,1518
0.01,-10.01,10.01,1067
4.92,-4.97,0.07,960
-10.00,0.01,5.04,1067
0.00,10.03,5.00,1066
10.00,9.99,5.00,1521
-0.02,10.06,5.02,1059
-9.97,9.98,9.99,1529
9.94,0.00,0.01,969
-15.01,-10.19,-0.02,872
5.07,0.03,9.97,1526
-0.01,10.02,0.00,1067
9.94,-0.03,5.01,1518
-10.00,10.00,5.00,1520
0.01,-10.01,0.01,1624
-10.00,-10.00,5.02,1520
9.98,9.98,5.00,1530
10.03,-10.04,-0.00,869
10.00,-10.01,0.00,971
0.01,10.02,5.00,1067
15.02,-0.01,14.99,1064
9.95,0.01,0.02,969
5.11,5.01,10.06,1525
-10.00,-15.02,-0.01,870
-10.00,10.02,-0.00,860
10.03,-9.99,10.01,1524
10.00,10.00,0.00,970
-4.99,4.99,5.00,1521
-10.01,0.02,5.03,1067
-10.00,-10.02,5.02,1528
14.99,15.01,0.01,871
-10.01,0.04,0.05,1066
-10.00,10.00,5.00,1528
0.02,-9.99,4.99,1528
9.97,0.03,0.01,967
10.03,-10.01,14.99,966
0.02,0.01,4.99,968
0.02,-10.02,5.04,1072
-9.98,10.01,5.01,1530
9.97,0.01,0.01,959
10.00,-10.06,0.01,967
0.01,10.04,5.00,1068
-10.01,-10.00,0.02,971
0.01,10.01,5.00,1068
-9.96,-10.02,15.00,966
0.02,-10.02,0.01,1065
-9.96,-10.01,14.99,966
-9.96,-10.03,14.99,968
9.97,0.02,0.01,970
-10.00,-10.01,5.02,1528
10.06,9.99,9.99,1522
-9.98,10.00,10.00,1526
0.02,-10.01,0.01,1062
-0.01,0.02,0.00,970
9.99,-10.02,-0.01,868
10.00,-10.00,4.99,1527
10.01,-10.03,-0.00,868
10.02,-10.03,9.97,1519
-0.01,10.01,0.01,1061
-9.98,9.97,10.02,1519
10.00,-10.02,4.99,1526
0.03,-10.00,5.01,1067
-0.01,10.01,0.01,1060
-9.99,10.00,5.01,1520
-4.97,4.98,5.01,1526
-4.97,-0.00,10.01,1530
-10.00,10.07,0.04,969
10.01,-9.99,10.01,1517
10.00,-10.00,-0.01,869
-9.97,-10.00,0.01,970
-10.03,10.03,0.01,971
10.00,-10.01,-0.00,867
-9.99,0.00,10.03,970
10.02,10.01,14.96,969
-10.00,-10.02,0.01,969
-10.03,0.00,0.02,1626
4.95,-0.14,5.00,1516
-9.99,-0.01,0.01,973
0.04,-10.00,5.01,1065
0.01,-10.01,0.01,1066
10.00,9.99,5.01,1527
0.00,0.01,4.99,969
10.02,-10.01,10.00,1521
-9.98,-0.00,10.02,969
4.98,10.01,0.02,971
-4.92,5.03,0.05,969
-10.00,-10.00,5.02,1519
9.99,-10.00,0.00,971
-10.02,-10.03,5.04,1520
-10.01,0.02,5.02,1070
10.00,-10.01,4.99,1526
9.98,-0.03,5.00,1527
-14.99,-0.01,15.00,1066
