x,y,z,runtime
0.01,-10.02,-0.03,750
10.02,10.01,-0.01,758
4.96,-4.98,9.98,1410
-0.02,9.97,0.01,859
5.04,0.01,5.01,1413
0.01,10.03,10.00,955
9.99,-10.03,0.01,860
-10.02,10.02,4.99,1409
0.01,0.03,-0.01,759
-9.96,-0.02,9.98,857
10.02,10.00,-0.01,757
4.97,0.04,0.02,858
-9.99,0.03,4.99,1419
0.02,-9.94,10.01,851
9.97,0.05,15.03,757
5.03,5.01,4.97,1408
-0.09,9.99,-0.04,758
0.01,9.99,-0.00,753
-15.03,-0.05,9.99,2052
9.99,-9.98,4.99,1417
-10.00,0.01,0.00,954
9.97,-0.00,10.00,850
0.02,-0.02,4.99,857
9.99,10.03,4.99,1412
-10.10,0.16,9.99,956
-0.02,-9.98,14.99,856
-15.01,5.01,-0.01,760
-9.99,-9.99,-0.00,760
-0.06,-10.05,5.01,955
-15.02,0.04,5.00,1518
-0.06,5.08,10.02,1413
-0.00,-9.98,4.99,1409
0.04,-10.01,-0.00,759
-0.01,10.00,-0.01,748
-0.00,9.99,-0.00,758
-9.91,-5.04,-0.00,759
10.00,10.06,5.00,1410
10.02,10.00,10.00,1410
0.04,9.98,-0.01,761
-0.04,15.04,10.00,2062
10.00,9.99,0.00,860
-0.11,14.97,-0.00,758
0.04,-9.98,5.03,1415
-10.00,-9.96,15.03,760
14.95,-5.03,-0.00,759
0.01,9.99,9.99,857
-0.01,-15.03,4.95,2070
10.02,-9.98,4.99,1410
9.97,0.04,14.99,859
-0.07,-14.94,15.02,759
-9.97,10.04,5.00,1409
10.04,0.00,9.99,956
0.08,-0.06,10.02,850
0.02,9.99,-0.00,753
1.20,-10.03,0.02,858
-4.97,-0.01,10.00,1422
9.98,-10.03,0.03,852
10.07,-10.01,15.02,757
10.01,-10.01,0.01,860
-10.09,10.03,10.01,1409
-10.00,-9.98,0.01,862
-4.96,14.99,0.01,953
-9.98,10.03,0.01,859
0.03,10.02,-0.01,745
-10.00,-0.07,5.02,959
10.03,0.03,5.01,956
4.95,-4.98,15.08,758
10.01,10.00,-0.01,759
-10.02,0.09,0.01,957
0.05,9.98,4.97,1408
10.01,-10.01,0.01,859
0.05,9.99,5.01,1409
10.05,-0.01,0.01,952
-9.99,-9.98,-0.01,752
10.01,-10.01,0.00,860
-10.00,0.02,0.01,958
5.00,5.03,5.00,1419
-10.00,0.02,4.98,959
-9.97,-14.95,-0.03,756
-10.00,-0.01,5.01,1419
4.97,-0.01,10.01,1407
-9.92,-15.01,-0.03,759
-10.00,-10.00,5.01,1421
9.99,-9.99,9.98,1409
9.97,-4.95,0.00,856
-10.04,10.04,14.99,858
10.00,0.01,5.00,955
0.02,10.03,10.01,955
4.98,-0.02,10.02,1415
-15.01,0.05,5.00,1510
-0.03,-0.00,-0.00,759
-10.00,-0.00,0.01,860
-0.09,-10.07,5.00,953
-9.99,0.02,-0.00,757
10.02,-9.99,4.99,1415
0.15,-10.05,14.98,957
4.98,-5.07,9.95,1411
-10.01,0.04,5.00,1521
-5.01,9.99,-0.03,761
-0.04,-4.91,10.00,1415
10.04,-9.99,0.01,852
0.04,5.04,14.96,865
0.05,-10.01,-0.02,750
-9.97,-10.01,5.00,1419
0.01,-10.03,-0.00,751
-10.04,0.02,14.98,954
-4.96,5.06,15.03,758
5.01,5.02,5.00,1410
0.06,9.98,5.01,1408
-9.99,-9.98,-0.02,759
0.00,9.96,9.98,860
-4.94,-0.01,-0.02,760
-0.04,-9.99,4.99,1408
-10.00,-10.00,5.00,1417
-0.02,-10.02,0.02,1506
10.04,-10.00,5.01,1412
4.99,-0.00,0.02,858
0.04,10.02,5.01,955
-9.98,9.99,5.01,1409
10.00,-0.00,0.00,850
-0.06,10.06,0.01,955
10.03,-9.99,5.01,1409
0.04,-0.04,10.02,857
-10.00,-10.00,5.00,1419
10.01,10.03,-0.00,751
-0.04,-15.02,0.01,953
10.00,-0.03,-0.01,759
9.98,10.00,-0.00,758
-10.03,0.05,4.98,957
15.01,-0.01,5.01,955
-9.99,-10.01,4.99,1417
-9.89,0.02,9.97,852
10.01,-9.95,9.99,1415
-9.99,-0.01,0.01,854
0.03,15.02,10.02,2068
-9.99,-10.03,10.01,1418
-10.02,-9.99,-0.02,758
9.98,10.00,0.00,857
10.01,10.01,-0.01,759
10.05,-0.01,0.01,956
-0.16,9.98,14.98,858
-10.01,10.02,5.00,1410
9.96,-0.03,10.00,857
-10.01,-9.95,15.02,761
10.04,10.01,-0.00,749
15.02,10.01,-0.02,757
10.06,0.01,5.01,953
9.99,10.00,-0.01,749
-9.95,-10.00,14.97,859
-0.16,9.98,14.98,856
-4.97,15.00,0.00,956
9.99,-9.97,9.99,1416
-0.13,14.96,-0.00,758
-9.97,-10.00,5.01,1420
10.04,-9.99,0.01,852
-0.05,-10.00,5.00,958
10.02,-0.03,10.00,956
-10.01,10.04,4.99,1408
9.99,-9.97,5.00,1407
-10.02,0.05,5.01,956
-0.08,-10.07,5.00,956
0.00,-10.02,-0.02,759
-10.00,-10.00,5.01,1411
-10.01,10.03,-0.02,761
-0.05,-15.01,0.01,959
9.99,0.00,0.00,858
9.95,-4.97,-0.00,758
8.24,-0.01,0.16,852
-0.00,10.01,-0.00,758
9.97,-10.00,15.01,758
4.99,5.01,4.99,1408
10.02,0.00,-0.01,749
-10.01,0.01,0.00,1517
4.98,5.04,15.01,749
10.01,-10.01,0.01,859
-10.04,0.03,14.96,956
0.00,10.00,-0.01,746
-10.01,0.04,5.00,947
-0.01,-9.98,5.01,1416
-4.97,14.97,0.02,958
9.99,0.01,5.00,1416
-9.98,10.06,5.01,1418
-0.02,-0.02,-0.01,759
10.04,10.01,-0.00,749
-9.99,-0.03,4.98,1420
4.98,0.04,0.02,860
0.03,-10.03,0.00,957
-10.03,10.04,-0.02,759
10.05,-10.00,5.01,1408
0.02,-15.00,5.02,957
-10.02,0.06,5.01,1512
10.02,-0.03,9.99,955
15.03,-15.03,0.03,762
-0.01,0.02,-0.00,759
10.00,-10.00,0.00,859
0.01,10.00,-0.00,753
0.01,9.99,-0.00,751
-5.06,-5.02,-0.00,760
10.01,10.00,-0.01,748
-9.96,-0.02,9.95,859
10.01,10.01,-0.00,758
-10.02,-10.00,5.01,1412
10.01,10.01,5.00,1409
-9.98,-9.99,-0.02,759
14.95,-0.00,10.01,2058
9.99,5.01,-0.03,757
-0.07,-15.01,0.01,953
