x,y,z,runtime
-9.92,-9.95,9.86,1509
9.99,-0.06,4.97,1505
-14.94,-10.01,0.00,1608
5.05,-0.14,14.96,934
9.97,-10.00,-0.01,854
-9.95,-10.07,5.01,1517
10.01,0.00,4.97,1049
0.04,5.03,-0.01,847
9.99,10.01,-0.02,853
-0.02,-9.99,-0.01,853
-9.89,-9.95,9.90,1517
0.04,-10.01,-0.00,849
10.00,-10.01,5.02,1508
-10.00,-10.00,-0.04,845
-0.02,-0.01,-0.02,854
14.66,10.01,-0.04,851
10.09,-10.07,10.04,1507
8.01,0.03,0.01,954
-9.93,10.02,-0.01,855
-5.02,5.15,-0.00,853
0.69,-10.05,-0.01,853
0.01,0.03,-0.01,852
0.01,9.98,0.03,947
-0.03,-10.08,4.99,1053
-0.04,-9.97,-0.01,853
-9.95,-10.01,5.00,1514
-9.89,-9.94,-0.01,853
15.10,-15.04,0.01,848
-0.01,9.92,14.99,952
-10.01,-4.99,0.01,946
-9.91,-15.07,-0.02,852
0.04,5.04,-0.00,855
9.95,9.98,-0.02,853
9.99,-0.02,-0.02,853
-10.06,-0.00,4.96,1052
-9.98,-10.03,-0.04,851
5.01,0.00,0.01,951
-0.07,-9.95,-0.00,846
-0.00,9.96,14.99,958
-9.93,9.92,9.95,1520
0.05,-10.06,5.02,1607
-0.02,0.01,0.01,954
-9.94,9.91,0.03,953
0.10,-10.05,10.00,1050
9.98,-10.00,-0.01,850
-0.02,4.98,-0.01,852
10.01,-10.00,0.01,953
9.98,-10.00,-0.01,853
0.02,-15.05,10.05,2167
10.01,10.00,-0.03,853
9.99,-9.99,-0.01,850
10.09,-0.03,10.02,1051
-0.02,-9.97,-0.02,849
-5.03,0.01,-0.01,851
0.07,-10.05,10.00,1051
-4.96,-0.00,-0.01,850
-9.98,0.02,-0.01,850
-0.03,-10.04,-0.01,850
10.02,-10.00,0.01,947
9.98,9.99,-0.01,854
9.96,0.01,0.01,953
9.96,-10.01,0.00,956
-9.97,-4.97,-0.01,846
0.06,-0.03,5.04,951
-10.03,-10.01,-0.04,852
14.85,4.94,-0.02,848
10.04,-9.98,0.02,953
-0.03,9.99,0.00,957
10.00,9.96,4.97,1506
-0.03,-0.00,-0.01,853
-10.01,10.00,0.01,956
0.00,-14.50,5.02,2155
-0.01,-0.00,-0.02,847
-0.05,4.90,5.09,1514
10.00,9.98,-0.02,850
-0.01,0.05,10.01,952
0.00,-10.04,-0.01,854
10.04,-14.93,0.02,1053
9.98,9.98,-0.04,845
10.01,-10.04,0.00,954
10.04,-10.00,0.00,955
-0.02,-10.01,5.00,1055
0.02,10.09,5.01,1050
9.99,0.00,-0.01,853
-10.19,-10.06,5.02,1517
14.66,10.01,-0.04,848
10.01,9.93,4.99,1515
-10.02,10.02,-0.01,853
-0.02,0.03,-0.01,853
-0.01,0.01,-0.05,856
-9.99,0.01,-0.01,853
-10.00,-14.99,-0.01,851
-0.05,-10.01,-0.01,847
-0.02,-5.00,-0.00,854
-4.97,-4.96,-0.02,853
10.00,10.00,-0.01,844
-4.98,-10.04,-0.03,854
9.92,-5.02,0.02,952
-10.00,-10.01,5.00,1516
-9.99,-5.03,-0.00,850
-0.00,4.98,-0.00,852
-10.02,-10.02,-0.02,853
-10.01,10.00,0.01,955
-0.03,-0.00,-0.02,855
-9.93,9.97,5.05,1507
-10.00,10.02,-0.01,853
-9.97,-10.01,-0.03,852
9.98,-10.00,-0.01,853
-10.01,4.95,-0.00,849
-5.05,15.02,0.00,1049
10.00,-10.01,0.01,947
-0.02,4.98,-0.01,853
-0.03,10.00,5.01,1510
-0.03,0.04,-0.00,854
-15.01,15.03,-0.02,850
0.04,5.03,-0.01,854
-9.99,0.05,-0.02,846
-9.96,-10.02,5.00,1513
-0.03,10.07,-0.00,848
-9.99,0.04,0.02,956
-5.00,-0.04,-0.01,854
-0.02,-4.99,0.02,955
9.99,0.01,-0.00,853
9.99,-9.99,5.05,1507
10.00,-0.02,0.01,953
-9.90,-15.09,-0.03,849
-10.00,10.03,4.99,1516
9.97,-10.00,-0.01,856
0.10,-9.98,-0.01,842
-9.96,-0.06,4.94,1509
10.06,-0.01,4.96,1048
0.03,9.98,4.93,1505
-10.01,10.04,0.00,953
9.98,-10.01,0.01,953
8.01,0.03,0.01,951
-0.02,0.01,-0.03,848
0.04,9.98,0.00,954
-0.00,-4.97,0.00,947
9.93,10.01,0.00,952
4.96,4.99,5.02,1516
9.97,9.96,-0.01,841
5.06,4.96,15.05,853
0.03,-14.96,0.00,1048
-10.02,-10.02,-0.05,854
-0.04,0.04,-0.00,846
9.98,9.97,-0.01,852
-9.89,-9.96,9.93,1517
-9.95,9.97,9.91,1509
-9.98,0.04,4.97,1518
-0.02,-5.00,-0.00,853
10.06,-10.04,-0.01,851
0.02,-10.19,4.99,1050
-10.00,10.03,0.00,954
-0.04,10.02,5.04,1050
5.03,0.06,0.00,953
-0.01,-10.03,5.00,1047
0.23,-10.00,-0.00,852
-10.00,-10.01,-0.04,854
-0.02,-4.99,0.00,954
14.90,0.02,-0.02,851
0.05,0.01,4.99,951
0.07,9.90,10.04,954
-0.04,-0.01,-0.02,857
-0.03,0.03,-0.02,852
-9.99,-10.00,5.00,1506
-9.99,10.05,0.02,953
0.03,9.99,4.65,1514
-0.04,-15.20,14.95,1049
-10.00,0.01,-0.02,855
0.29,-9.99,-0.01,854
-9.96,0.07,-0.02,854
9.98,-0.05,-0.01,845
-5.06,5.07,0.01,946
-0.04,-0.01,-0.02,856
15.20,0.10,-0.02,851
9.99,-10.03,4.91,1514
10.02,-9.97,0.03,950
4.97,-4.91,0.05,954
9.98,9.99,-0.02,845
-0.02,-5.00,-0.00,853
10.03,-9.91,9.95,1508
9.92,-4.99,0.02,950
7.98,0.04,-0.00,854
10.00,-0.01,-0.02,853
-0.07,10.02,-0.02,850
9.99,-10.01,0.00,953
-9.93,10.01,5.01,1506
10.04,-10.02,0.01,953
-10.01,10.03,0.00,954
-9.98,-10.03,-0.04,853
-5.02,5.03,10.03,1515
-10.03,10.05,-0.01,852
-5.04,-0.00,-0.01,854
-10.00,9.98,0.00,955
4.99,-15.01,0.00,1048
-0.05,10.08,-0.00,855
0.08,-0.02,5.06,950
10.00,0.01,0.00,953
-0.02,10.07,-0.03,844
10.04,-0.02,10.00,1048
-5.05,10.07,-0.00,849
10.14,0.05,4.94,1048
10.06,-0.05,5.00,1051
0.01,-14.78,5.04,1613
9.97,-10.04,-0.01,852
-0.04,0.04,-0.01,844
-9.96,0.02,4.96,1519
-10.00,-10.00,-0.03,853
14.92,10.02,-0.07,849
-0.06,-9.98,-0.01,854
-9.99,-10.02,-0.02,854
0.01,-9.98,-0.02,849
-10.01,10.02,5.00,1508
-0.06,-10.02,-0.01,854
-10.01,10.03,-0.01,852
0.06,-9.99,-0.01,853
-9.98,-10.04,5.01,1517
10.20,-10.13,14.96,954
0.02,10.03,-0.00,854
-9.98,10.04,0.01,955
9.98,9.99,-0.03,852
-4.90,-5.07,9.99,1516
-9.99,10.01,5.08,1515
-0.02,0.03,-0.00,852
-0.08,-10.01,-0.00,854
9.97,9.97,-0.01,852
-10.00,-0.01,-0.01,854
-9.96,0.04,0.00,956
9.97,9.96,-0.01,854
-0.03,-9.98,-0.01,845
-0.02,-9.99,-0.01,854
-19.98,0.01,0.01,1047
-0.00,4.98,-0.00,853
-9.96,-10.02,-0.02,854
10.01,-0.02,14.95,1055
-10.05,10.03,-0.01,845
-9.99,10.05,0.00,952
9.98,-9.99,5.05,1507
7.96,-0.00,-0.01,853
-15.00,-15.08,-0.03,843
9.98,9.99,-0.01,851
19.85,0.03,-0.00,850
-0.29,20.45,0.00,952
-0.03,-10.07,4.99,1045
9.98,-0.02,-0.03,851
-15.03,0.02,0.00,1044
-0.01,-4.99,0.01,946
10.00,9.96,-0.04,852
9.66,9.70,14.97,953
-15.00,0.01,-0.01,852
0.00,5.00,-0.00,845
15.10,-15.04,0.01,847
0.02,9.78,14.95,955
-4.97,-10.10,-0.04,853
-9.98,9.97,-0.01,854
5.01,4.90,9.93,1516
-0.10,10.04,4.97,1050
0.05,-0.10,15.04,846
10.03,9.97,5.02,1506
-10.05,10.02,-0.01,854
-15.00,5.02,-0.01,853
-0.01,10.02,-0.01,848
0.04,-9.88,9.97,954
-9.99,-10.01,-0.02,844
5.00,5.00,-0.02,845
-9.95,-5.00,0.04,954
0.02,-15.05,10.05,2166
-0.05,10.01,-0.01,854
8.01,0.03,0.01,954
-10.00,-10.01,5.00,1509
-10.19,10.02,14.93,955
0.04,5.04,-0.00,854
-10.00,0.01,-0.01,854
-0.04,10.07,0.01,1043
-0.08,-9.96,-0.00,845
5.01,-4.98,0.04,954
-10.04,-0.00,-0.00,856
10.01,-0.02,-0.02,851
9.96,0.00,0.00,954
-9.95,-10.01,-0.01,855
0.04,-10.11,5.03,1607
10.01,9.88,5.01,1512
-9.98,0.04,5.02,1516
-4.98,-0.03,5.00,1516
10.03,-0.02,-0.01,853
-9.95,-10.01,-0.01,854
-9.98,0.03,-0.03,855
0.01,9.99,0.03,955
14.91,14.99,-0.01,850
9.99,0.01,-0.01,847
-0.06,-10.04,-0.01,845
14.64,-0.01,-0.01,850
0.02,-9.99,5.05,1515
-9.94,-10.03,-0.02,852
-4.94,-10.05,-0.03,851
5.01,0.01,0.01,950
10.11,-10.02,10.01,1517
-0.05,10.03,10.06,1049
0.03,-10.09,5.00,1052
10.02,0.02,10.07,1049
9.94,-10.01,0.01,953
-9.99,0.02,-0.01,854
-9.98,10.04,0.01,952
-4.97,-0.00,-0.00,855
-10.05,-0.10,4.94,1049
10.05,-9.96,10.02,1516
4.99,-4.96,0.05,951
-9.97,9.99,5.02,1515
-9.98,10.01,-0.01,853
7.99,0.00,-0.00,850
-0.03,0.01,-0.01,855
-9.97,-10.01,-0.03,845
-9.97,10.04,0.01,954
-9.98,0.06,4.99,1516
5.13,5.02,15.12,844
-0.01,-4.99,-0.01,853
7.96,-0.00,-0.01,852
9.97,-0.00,-0.03,852
-0.03,0.01,-0.01,856
-5.07,-0.32,15.05,843
-10.00,-9.99,-0.03,855
-5.06,10.05,0.00,953
9.99,9.98,-0.01,851
0.08,-10.03,10.00,1051
4.91,0.03,-0.02,853
-0.02,-20.03,-0.01,845
9.98,9.99,-0.03,849
-0.01,-4.99,0.01,952
9.95,-0.06,-0.03,850
9.95,-0.06,-0.03,852
9.99,-10.00,-0.01,855
-0.05,-10.10,5.08,1049
9.99,-10.03,-0.02,846
-5.06,10.05,0.00,954
-9.99,-0.01,4.97,1518
-9.99,-10.01,5.00,1518
9.99,-0.03,-0.01,853
10.00,-9.99,-0.01,854
-4.96,0.01,-0.00,845
-9.99,0.04,0.01,951
-0.04,-9.98,-0.01,852
0.06,-0.08,9.98,1507
9.97,-0.00,-0.03,842
-10.02,10.06,0.01,950
10.03,-0.23,14.95,1048
-10.02,10.02,-0.01,852
-0.02,-9.97,-0.02,852
10.01,-0.02,-0.01,841
10.03,-10.01,0.02,951
0.05,0.04,5.01,954
-9.90,-10.01,15.00,953
0.02,-10.04,5.00,1050
-0.04,10.06,0.00,1046
-14.98,4.99,-0.01,853
-10.02,10.03,-0.01,853
-4.98,-0.03,-0.02,853
-4.96,-0.03,-0.02,846
8.01,0.03,0.01,951
0.04,9.91,5.01,1513
-0.07,14.97,4.93,2168
-0.02,14.74,9.84,2168
10.02,-14.99,0.01,1050
-10.00,10.02,0.00,950
9.96,0.00,-0.01,843
-10.00,9.98,0.00,952
0.10,14.94,14.95,1050
-0.04,-9.95,-0.01,853
0.05,0.04,5.01,953
0.07,9.96,-0.02,854
9.98,-10.01,-0.02,851
10.03,-9.99,0.02,954
9.97,9.95,-0.01,847
9.99,-10.04,4.91,1508
-10.07,9.84,4.98,1516
10.07,-15.01,-0.00,853
-10.00,10.02,-0.01,840
-9.94,0.04,9.92,952
-9.97,-10.01,-0.03,852
0.63,-10.02,-0.01,855
19.89,-0.05,0.00,1047
8.01,0.03,0.01,952
-0.00,10.01,5.03,1055
-9.97,0.03,-0.01,846
-10.00,0.01,0.02,955
0.07,-10.03,15.05,853
10.05,-10.04,5.06,1514
-0.03,-0.03,-0.01,856
-9.95,-10.01,-0.01,855
-9.99,10.04,0.00,954
-9.99,0.02,0.01,948
10.02,-9.99,-0.01,853
9.96,9.95,-0.03,851
-10.01,9.97,9.95,1516
-0.00,10.07,0.01,1052
-9.86,0.11,14.98,955
-0.06,0.01,10.00,1507
-9.99,10.01,0.01,956
10.08,0.03,4.97,1053
-9.97,-10.00,5.00,1516
10.00,-10.01,0.01,954
10.14,-10.19,15.00,854
-9.98,-9.99,-0.01,851
9.99,15.00,-0.02,850
7.99,0.00,-0.00,851
-0.01,10.02,-0.00,848
10.20,8.19,15.00,853
-10.02,-10.03,-0.02,851
-9.98,-10.05,-0.07,849
0.11,-10.19,15.10,845
-0.04,10.06,0.00,1055
-9.96,-9.98,5.02,1517
-10.04,-0.00,-0.00,852
-4.86,-5.14,14.94,954
0.02,-0.01,-0.01,854
-4.99,-0.02,-0.01,852
0.02,-10.11,4.98,1051
-9.98,0.00,-0.01,850
-4.83,4.92,14.96,953
9.96,-0.03,4.99,1515
-9.96,10.00,5.04,1506
5.01,0.04,-0.00,851
-10.03,-10.01,-0.02,855
-9.95,-0.01,4.98,1517
0.10,-10.06,15.03,854
14.82,14.91,0.01,847
10.00,-10.01,-0.01,853
-0.04,-9.97,-0.00,854
10.00,-9.99,-0.01,849
-9.96,-10.02,-0.03,855
-10.04,10.00,5.02,1516
-5.05,10.07,0.00,946
-5.08,-0.15,15.04,846
9.99,-0.05,4.97,1516
-9.93,-10.01,9.88,1506
0.19,9.97,4.96,1518
-9.97,10.04,0.01,948
10.00,10.00,4.98,1515
14.88,-5.03,0.01,1046
9.98,0.01,-0.01,852
-10.05,0.06,-0.01,855
9.97,-9.99,4.99,1507
-9.98,-0.01,9.96,953
-0.03,-0.01,-0.02,853
-10.03,0.01,-0.01,855
0.69,-10.03,-0.01,854
-10.02,10.03,-0.01,852
0.04,4.86,5.02,1508
-0.02,0.01,0.01,955
-9.99,-9.97,5.02,1518
-9.94,-10.03,-0.02,851
-0.03,10.07,-0.00,848
-0.09,9.94,10.01,953
-5.03,5.12,0.01,950
5.02,4.89,14.97,946
9.97,-10.03,-0.02,851
9.99,-0.02,-0.03,846
-9.98,0.04,-0.02,854
-0.03,-0.01,-0.02,855
-10.01,-0.03,4.98,1056
7.96,-0.00,-0.01,852
0.11,4.86,15.03,858
-0.03,10.07,-0.00,839
-0.04,-5.00,0.00,954
-10.00,10.01,5.02,1517
-10.02,10.05,5.05,1507
-0.05,15.17,0.01,1055
-9.94,-0.06,9.97,957
-9.98,-10.05,-0.03,844
-9.95,10.03,0.01,951
-0.06,14.96,14.88,1052
-10.00,10.02,-0.01,852
9.98,-10.00,10.01,1515
0.06,0.02,5.04,951
-0.06,15.12,0.01,1051
-0.00,5.03,-0.01,854
9.98,-0.02,-0.02,845
-5.01,-0.03,9.93,1521
10.01,-10.00,5.02,1505
9.90,-5.00,0.02,950
-9.99,0.02,-0.01,852
-9.95,-9.99,15.02,855
0.03,10.04,-0.01,850
10.04,-0.05,9.98,1048
-10.00,10.02,-0.00,853
0.04,-9.99,-0.02,848
10.00,-10.01,-0.02,853
10.24,-10.06,14.87,952
-0.01,10.10,0.01,1052
-9.94,-10.03,-0.02,853
-10.02,0.02,0.00,1053
-0.03,-9.97,-0.02,847
-0.01,-0.00,-0.01,844
-0.01,-4.95,0.00,948
-10.02,10.04,0.00,950
7.94,0.04,-0.01,851
-9.98,-5.00,-0.02,847
10.00,-10.00,-0.01,852
9.99,-9.99,-0.01,852
4.93,-4.92,5.01,1512
-9.97,0.01,-0.01,853
0.07,-10.11,5.00,1050
-10.02,10.04,-0.00,854
14.86,-4.97,0.00,1052
9.92,-5.02,0.02,951
-4.97,-0.00,-0.00,854
9.97,-0.04,-0.03,853
-9.94,-10.04,5.00,1507
-10.01,10.04,5.02,1516
-10.00,-0.10,9.94,1053
-10.01,10.00,0.01,954
-0.02,-9.97,-0.02,853
-10.02,10.03,-0.01,851
9.94,9.97,-0.01,852
-10.00,9.97,5.02,1515
-0.04,-0.01,-0.02,854
-10.00,-0.01,-0.01,853
-0.05,10.01,-0.03,854
-10.01,10.04,0.01,953
9.95,9.10,14.98,952
14.91,14.99,-0.01,844
10.14,-10.03,14.98,954
-0.01,-4.97,-0.00,848
0.05,0.01,5.02,953
10.07,-10.00,5.06,1513
-10.02,10.03,-0.01,848
-10.00,0.02,-0.01,855
-10.04,-0.00,-0.00,855
9.97,-0.00,-0.01,854
-9.99,-10.01,-0.02,849
-0.05,9.98,0.01,958
-9.94,-4.97,-0.01,853
5.00,5.00,-0.02,852
-10.02,-10.04,-0.06,852
-0.04,0.02,-0.01,854
0.00,5.00,-0.00,850
-0.04,-9.96,-0.01,838
10.15,-10.03,9.99,1516
-9.62,-10.02,15.00,948
9.99,-0.03,0.00,953
-5.02,0.00,-0.01,854
4.94,5.00,5.00,1506
-4.80,0.05,5.01,1509
-9.97,-10.00,-0.02,853
-14.97,0.01,-0.00,845
-9.96,-9.99,-0.01,852
10.07,-10.12,15.02,854
-0.03,10.00,-0.00,855
10.09,-10.00,5.04,1506
9.98,-10.00,0.01,956
-20.08,-0.01,-0.01,852
-9.97,-4.99,0.04,951
-9.98,0.05,-0.00,855
-10.04,-10.02,-0.01,847
9.99,9.97,-0.03,845
9.99,0.01,-0.01,851
-9.98,-10.02,-0.03,850
-9.96,-5.04,0.01,952
-0.02,-10.02,-0.01,854
-4.95,0.01,0.01,948
5.13,-5.10,14.98,955
0.07,14.82,4.82,2169
-10.04,0.01,4.97,1052
-0.01,-9.94,15.07,852
9.96,10.07,10.08,1516
10.00,0.03,-0.01,849
-9.95,10.01,0.02,951
-10.00,10.02,5.02,1508
-9.91,-0.00,14.96,953
-4.97,-10.10,-0.04,851
-10.00,10.02,-0.01,850
-10.01,-10.01,-0.04,852
7.99,0.00,-0.00,852
-0.01,0.03,-0.02,853
9.99,9.97,5.01,1505
-10.03,10.05,-0.01,853
0.04,9.91,5.06,1509
-10.01,4.99,-0.01,853
0.04,9.98,4.96,1507
15.14,-0.08,10.01,2156
-10.12,-0.10,-0.00,851
-10.01,10.03,-0.01,844
-0.03,0.01,0.00,952
-0.04,-20.02,-0.01,852
-15.00,0.02,-0.00,854
-0.01,0.01,0.00,950
-0.02,-0.00,-0.02,854
-0.04,10.03,-0.02,849
9.97,14.94,-0.03,839
-0.03,-10.06,-0.01,853
-0.02,-4.99,-0.00,850
-10.02,-10.01,-0.02,855
-9.98,10.05,-0.00,854
10.07,0.01,4.98,1049
-10.03,4.96,-0.00,844
9.97,9.97,-0.02,854
9.97,9.99,-0.02,846
9.97,-10.03,-0.02,854
-4.98,0.00,-0.02,854
-10.00,10.00,5.02,1519
-9.95,9.99,-0.01,855
-9.96,-10.03,-0.02,851
-9.99,0.04,0.02,954
10.00,-0.02,0.01,951
-10.04,0.04,-0.01,854
-9.99,-10.01,-0.02,850
10.00,9.98,-0.02,849
-4.95,4.93,14.94,955
5.02,-0.01,0.01,954
0.05,14.75,4.73,2163
9.99,9.98,-0.01,852
-15.00,-0.08,10.04,2161
0.01,0.02,-0.01,842
-0.02,-9.97,-0.02,854
-10.06,-10.04,-0.02,846
0.01,9.94,10.04,956
0.07,14.91,9.93,2162
-0.01,0.01,0.00,954
0.00,5.00,-0.00,853
-9.96,-0.01,5.00,1508
-10.02,-9.98,14.97,955
-10.03,10.05,-0.01,853
10.01,9.99,-0.02,852
-9.95,-5.00,0.02,954
0.10,-10.07,15.00,1049
5.01,0.04,-0.00,849
-9.97,-10.00,-0.02,847
-0.13,0.14,10.03,956
10.04,-0.03,-0.01,853
-9.98,0.02,4.99,1509
-9.99,0.02,-0.01,855
-4.98,0.00,5.02,1507
10.00,0.03,-0.01,850
-10.01,10.00,0.01,956
-0.01,-5.09,9.99,1508
10.15,-0.04,10.01,1048
-0.03,0.01,-0.01,853
-9.99,-10.02,-0.02,846
-10.02,10.03,0.01,953
-4.96,0.01,-0.00,852
9.98,-10.00,-0.01,854
-9.93,9.97,5.05,1510
-5.02,0.00,0.01,950
-10.01,10.04,0.00,951
-0.01,10.02,-0.01,840
10.00,10.00,4.96,1514
-0.02,-0.01,-0.02,848
-9.98,-0.01,9.96,952
0.05,-10.09,14.98,1050
7.97,0.01,-0.01,844
-10.02,-4.95,-0.02,853
-9.98,-10.01,-0.01,853
10.06,0.05,4.97,1050
-0.01,10.05,-0.03,848
0.04,-9.89,4.97,1509
9.94,9.97,-0.02,854
4.93,-4.92,5.03,1506
10.00,9.94,10.03,1515
9.95,-0.01,-0.00,840
5.27,0.02,5.01,1513
-0.04,0.01,-0.01,848
-0.29,20.45,0.00,951
-0.03,0.02,-0.01,854
9.97,-9.99,0.01,954
10.01,4.99,-0.01,849
-5.16,-4.94,14.93,952
0.05,0.01,5.02,953
15.03,-14.97,0.02,845
-4.99,9.94,-0.03,852
-5.00,-0.04,-0.01,851
10.01,9.98,5.01,1513
-9.97,0.04,-0.01,853
-5.00,-0.05,-0.02,850
-0.02,10.09,-0.01,847
-0.02,-4.99,-0.00,854
10.05,-9.99,0.01,952
-5.16,15.10,0.00,1050
-9.95,-10.01,-0.01,845
-0.02,-0.03,-0.01,851
9.98,14.97,-0.03,842
9.98,10.00,0.00,952
-15.10,0.02,10.05,2158
10.09,-15.06,0.01,1050
9.99,9.96,-0.04,841
10.05,-0.05,5.00,1048
-0.11,9.95,4.98,1508
9.99,-0.02,4.97,1513
9.99,-9.99,0.01,955
9.97,-0.04,0.03,952
0.45,-10.02,-0.02,853
10.09,-10.01,9.99,1505
-0.01,-4.97,-0.00,848
4.98,5.06,-0.02,848
0.00,10.01,-0.04,854
0.00,-0.02,14.95,943
4.99,-4.93,0.04,954
-0.02,-4.99,0.01,956
-10.00,10.00,0.01,952
-0.01,-0.00,-0.02,854
10.01,9.98,5.01,1507
9.97,-9.99,0.01,954
-9.98,-5.00,-0.03,855
-10.05,-10.03,-0.02,855
-0.00,14.93,-0.00,842
-0.03,15.00,4.99,2167
-0.01,-4.97,-0.00,849
-9.96,10.03,0.01,951
-0.03,0.01,-0.01,853
-4.73,5.08,14.90,954
10.00,-10.00,-0.01,852
-9.98,-10.02,-0.04,849
10.00,-10.00,-0.01,854
-10.02,0.02,-0.02,854
10.00,10.00,-0.02,852
-10.03,10.05,-0.01,850
0.03,-0.01,14.98,946
0.02,10.03,-0.00,850
-0.06,-10.04,5.00,1052
-10.01,10.04,0.00,950
-0.03,0.02,-0.01,854
10.10,-0.13,14.94,1049
-9.77,-10.04,15.01,852
-0.03,-0.01,0.01,957
4.79,0.05,-0.05,853
-9.98,-10.02,-0.03,849
9.99,9.98,-0.01,850
0.08,-10.04,10.01,1051
0.00,10.04,-0.02,842
0.04,10.02,-0.02,851
-0.02,0.01,0.01,953
9.90,-5.04,0.02,950
9.97,-9.99,-0.01,846
-0.00,10.02,-0.00,854
-0.04,15.05,0.01,1050
-10.00,-9.99,-0.03,854
-0.02,0.03,-0.00,853
9.98,10.00,-0.01,853
7.99,0.00,-0.00,852
-0.01,-10.07,4.98,1049
9.96,-0.02,-0.02,853
-9.97,0.02,-0.01,851
-0.01,-0.00,-0.02,854
-9.96,-0.01,5.00,1515
-0.03,0.01,-0.01,853
-0.11,-5.08,9.99,1516
-0.04,-9.97,-0.01,847
-4.98,0.00,4.99,956
10.00,-0.02,-0.01,853
-10.01,10.00,0.01,952
-10.05,10.02,-0.01,846
-0.03,-10.00,-0.02,854
9.90,-5.04,0.02,950
-10.02,10.02,-0.01,851
-14.98,-10.06,-0.01,852
5.01,-5.00,5.00,1506
9.97,14.98,-0.02,852
-10.01,10.04,0.00,954
0.03,5.07,0.00,948
0.45,-10.02,-0.02,851
10.00,-10.01,-0.01,853
-10.06,10.06,-0.01,850
-0.03,-0.01,-0.00,853
-9.97,-10.00,-0.02,841
0.02,-14.97,0.00,1049
9.99,9.95,5.00,1514
-9.98,-10.03,-0.04,853
-10.02,-10.02,-0.03,854
0.01,5.00,0.00,955
-0.03,9.93,14.95,953
-9.95,0.02,4.95,1510
10.10,0.05,4.96,1049
-0.01,-5.09,9.99,1506
0.15,-10.01,9.98,1051
-0.06,-9.96,-0.01,851
-0.07,-10.01,-0.02,850
10.01,-10.00,5.03,1507
-9.98,-0.02,4.93,1507
15.13,0.01,14.98,1048
10.01,9.95,15.13,853
-0.02,19.88,0.02,1047
-0.03,14.86,0.00,1047
-4.95,4.95,10.10,1514
-9.98,0.04,5.02,1519
-9.98,-5.00,-0.02,849
0.00,5.00,-0.00,854
0.01,-10.05,5.05,1050
9.98,9.96,-0.01,848
5.01,-4.98,0.04,952
9.92,-5.02,0.02,955
10.04,-10.00,0.00,951
-10.01,-0.00,4.99,1054
0.04,5.04,-0.00,852
-9.98,10.00,5.04,1507
-10.20,-10.06,5.02,1519
9.97,-9.98,0.00,951
-0.02,-10.02,-0.01,846
-10.25,-10.12,5.03,1520
-0.03,10.12,0.01,1049
0.22,-10.00,-0.02,851
-0.02,4.98,-0.01,851
-0.06,-19.97,-0.03,853
10.00,0.03,-0.01,851
-0.04,0.04,-0.01,854
-0.05,20.00,-0.01,841
-0.09,14.96,4.93,2167
0.50,-10.03,-0.02,853
-10.12,14.96,0.01,1045
-9.86,-15.05,-0.02,850
0.02,-14.97,0.00,1049
-9.93,-10.04,-0.02,851
9.96,-0.00,10.02,949
10.00,-9.99,0.01,952
-10.02,0.02,4.97,1049
-9.96,-9.99,-0.01,854
-4.96,0.01,0.01,954
0.06,0.03,5.07,954
5.08,-0.11,15.00,945
9.95,9.94,-0.02,852
-5.16,15.10,0.00,1045
9.95,0.00,0.01,952
-9.95,-10.01,-0.02,853
-0.07,10.01,15.04,850
-10.06,-0.01,4.97,1061
-15.01,-15.07,-0.02,844
9.96,0.00,-0.01,842
-14.99,5.03,0.00,1048
9.90,-5.04,0.02,945
9.99,10.02,5.03,1516
-0.07,10.03,-0.00,854
-9.96,9.99,-0.00,849
-0.01,0.03,-0.02,853
10.01,0.01,-0.01,849
-9.98,-10.03,-0.04,854
9.99,-0.02,-0.02,853
10.03,-10.03,10.03,1514
-4.87,4.90,14.96,948
-9.93,-10.04,5.00,1513
-5.00,-15.00,-0.01,854
10.02,-10.01,5.02,1506
0.05,-5.05,15.02,854
-0.03,0.01,-0.01,855
5.12,-0.06,9.97,1507
-0.05,10.04,10.08,1053
10.07,0.00,4.99,1051
9.97,-0.02,5.00,1514
9.97,9.97,-0.02,852
-9.98,-5.00,-0.02,853
-9.96,-0.02,9.92,955
-9.72,-9.90,14.87,1519
-9.98,-10.01,-0.01,853
-0.03,10.12,0.01,1056
-0.05,20.00,0.02,954
9.97,9.78,14.94,1515
-10.00,10.03,0.00,950
-10.02,10.05,5.05,1515
-0.04,10.06,10.06,1052
-0.03,-0.01,-0.01,855
0.02,-10.11,4.98,1049
-10.00,-10.01,-0.03,849
10.01,9.97,4.98,1514
-10.03,10.05,-0.01,851
-10.03,0.02,0.00,1052
-9.95,-5.01,0.03,957
-0.01,10.02,-0.00,845
10.04,-10.02,0.04,950
0.11,-14.55,5.00,1614
-0.04,-9.97,-0.00,854
0.63,-10.02,-0.01,855
9.98,-10.02,-0.01,855
-0.02,0.00,9.93,956
9.98,-10.00,-0.01,854
-9.98,10.05,0.02,953
10.04,-10.05,5.00,1515
10.02,-10.02,10.01,1506
-9.94,9.99,9.93,1517
5.01,-0.02,0.01,951
-0.01,-10.02,-0.01,849
-19.98,0.01,0.01,1047
-0.02,0.03,-0.00,853
10.07,0.02,9.99,1049
-10.03,10.05,-0.01,849
0.02,-15.05,10.05,2163
9.94,10.01,5.00,1508
10.04,-9.99,0.01,952
