x,y,z,runtime
9.98,0.00,-0.01,867
10.02,-10.10,-0.00,870
-10.05,9.97,-0.02,871
10.00,-10.03,0.04,969
-9.98,9.93,-0.03,872
-10.05,-0.06,10.03,1064
-10.01,0.03,-0.02,870
-10.02,-9.91,10.09,1524
20.10,-0.03,0.01,971
0.07,9.87,5.04,1527
0.00,5.00,-0.01,869
10.08,0.01,4.97,1065
10.02,14.96,-0.04,863
10.08,0.03,9.98,1061
-10.01,-9.98,-0.01,870
0.08,15.09,5.11,1067
-10.03,9.99,-0.01,871
-0.15,0.07,0.00,969
-14.92,0.05,14.94,1065
-9.99,-9.98,-0.04,871
-0.07,9.97,5.05,1529
-0.04,-10.05,15.06,867
0.01,9.96,-0.03,861
-0.00,9.98,-0.03,863
-10.01,0.03,9.92,1062
10.05,10.01,5.00,1520
-9.95,-10.00,5.04,1530
-0.07,9.92,5.00,1522
10.06,10.00,4.98,1519
-4.99,-4.94,4.97,1531
9.98,0.01,-0.01,867
9.99,-10.00,0.01,970
-10.02,-0.01,5.02,1068
-10.04,-9.99,10.00,1522
-10.03,-10.06,15.01,868
-10.03,0.10,9.98,1065
-9.99,-9.99,-0.04,871
-10.03,-10.02,5.01,1531
10.01,-10.01,0.00,969
0.25,10.10,5.25,1062
4.80,-4.86,15.07,864
-10.00,-9.94,10.03,1533
-0.09,0.04,-0.01,869
-0.22,10.06,5.09,1062
-9.94,0.04,4.99,1531
-0.13,5.04,4.98,1527
-10.01,-9.98,10.03,1533
-9.96,-9.92,10.05,1523
-10.00,9.96,-0.04,872
0.01,-9.99,10.01,968
-0.06,-9.93,0.01,965
-10.00,0.01,-0.01,870
9.97,-10.01,-0.01,869
4.89,0.01,-0.01,867
-10.01,14.94,-0.01,862
0.04,-0.07,4.99,967
-0.01,9.96,-0.03,868
-0.10,0.16,4.90,968
-10.00,0.05,0.01,971
-10.02,-10.03,14.98,968
-9.92,9.70,14.92,966
0.07,-10.01,9.99,1071
9.88,-9.98,5.06,1530
10.00,-10.03,-0.00,862
-9.93,0.05,0.00,970
-10.02,0.10,9.99,1067
10.00,-10.04,0.04,969
-5.03,0.05,-0.01,869
-4.99,-0.02,-0.02,871
-0.08,-9.95,0.01,968
-9.99,5.02,-0.02,870
9.98,0.09,10.03,966
10.08,10.04,9.98,1528
9.99,0.07,10.04,966
9.97,-10.03,-0.01,868
-0.10,5.00,9.98,1521
10.00,-10.02,0.01,970
-0.05,-10.01,4.98,1068
-10.00,-9.92,10.09,1521
10.04,-14.93,0.00,1623
-9.90,-9.96,5.03,1525
-9.98,0.11,5.00,1530
-10.02,-0.01,5.03,1068
-9.96,0.00,-0.03,870
0.01,10.01,10.05,1064
9.95,-0.01,5.03,1519
9.86,-10.01,9.90,1530
0.04,-10.03,15.01,867
0.04,-10.00,10.02,1066
-9.94,-9.99,10.06,968
10.20,0.06,9.96,1059
10.04,10.00,-0.02,869
9.99,0.09,5.00,1518
-10.03,-9.93,10.05,1532
-9.93,-0.04,4.98,1530
-0.11,0.09,0.03,971
-0.02,-19.97,0.02,1068
15.01,-0.03,4.99,2170
-9.97,10.01,4.97,1526
10.02,-10.04,4.95,1522
-9.98,-4.96,-0.03,871
10.03,-10.07,-0.04,860
-9.98,10.02,4.97,1529
10.04,-9.96,10.01,1528
-10.14,-9.89,5.04,1522
-10.01,-9.98,-0.01,871
0.01,19.95,-0.01,870
-10.00,9.93,-0.01,871
9.97,-10.00,0.03,969
-9.99,-9.97,-0.04,871
0.10,15.10,5.11,1067
-5.05,-10.00,0.01,972
-9.98,-9.98,5.01,1532
10.00,-10.05,4.99,1521
-0.06,9.95,-0.03,870
14.97,5.05,-0.01,861
-10.02,-10.00,4.98,1531
-10.00,10.00,-0.01,871
-9.98,0.03,0.02,971
-10.01,-9.94,10.05,1524
-15.04,10.03,-0.03,871
10.02,0.12,4.99,1065
-0.10,9.89,0.05,968
-9.96,10.04,10.00,1530
9.96,-0.03,5.03,1527
9.67,9.84,15.13,865
9.98,-10.01,5.02,1522
-10.01,-9.98,5.04,1532
-9.91,-0.01,4.94,1526
-0.05,-9.97,5.01,1530
10.10,0.07,9.98,1064
10.04,-0.02,4.99,1069
9.92,10.07,14.97,959
-10.04,10.09,15.01,866
-9.87,-0.17,4.98,1522
10.03,14.95,-0.03,870
9.97,-0.03,0.01,969
9.97,-9.99,10.07,969
-0.04,10.07,10.02,1066
-10.01,-10.02,-0.01,871
0.00,9.96,-0.04,864
10.00,-10.03,-0.00,860
10.04,5.01,-0.00,868
-10.01,-9.96,-0.02,863
-0.09,-5.12,10.00,1528
0.73,-9.92,0.08,971
-15.05,10.03,-0.03,872
-9.96,9.78,14.94,1527
-0.01,9.99,5.01,1527
15.02,10.01,-0.01,870
20.08,-0.03,0.01,970
-0.12,0.06,0.02,971
14.95,-0.03,0.00,1067
10.01,-10.03,4.96,1527
10.01,-10.02,5.03,1521
-9.98,-9.94,5.01,1532
0.02,-14.94,0.08,1627
-0.04,10.05,10.00,1061
-0.09,-4.91,-0.02,870
-0.05,5.14,4.99,1524
-10.05,9.97,-0.00,871
-15.06,-15.01,0.00,872
10.02,-10.00,10.01,1519
-10.01,9.99,-0.02,871
-10.06,-9.99,-0.01,866
-10.00,0.03,-0.02,872
-0.00,-10.01,10.05,1057
4.98,-0.06,4.99,1526
-4.99,-14.89,0.00,1069
10.05,10.01,-0.01,869
0.05,-10.01,10.05,1063
-10.05,9.97,-0.00,871
-0.04,-10.01,4.99,1073
-0.01,-10.00,5.00,1533
-0.26,0.14,4.76,963
-10.02,-10.03,5.05,1532
-9.98,10.01,4.97,1522
-0.06,5.02,10.00,1522
9.99,-9.99,9.99,1521
9.99,0.01,-0.01,865
10.00,-9.92,15.04,857
-15.10,-0.10,5.02,1629
-4.97,9.91,-0.01,863
9.92,10.01,5.01,1528
-0.04,10.06,10.01,1063
-0.09,5.07,15.07,864
20.13,0.01,0.02,970
10.03,-10.12,-0.00,870
0.01,10.00,4.97,1521
15.05,10.07,0.01,1069
4.91,5.01,15.02,863
-0.31,10.03,14.95,1065
0.01,-9.94,0.00,968
-10.11,9.98,9.94,1521
10.05,-10.06,-0.02,868
-10.05,9.97,-0.02,870
-9.90,-0.02,4.96,1524
10.04,10.00,-0.02,868
-0.06,10.05,-0.01,868
4.88,-0.05,5.00,1518
10.01,-10.02,5.00,1522
-9.98,-10.02,-0.01,870
-9.97,0.02,0.00,971
-10.00,9.98,-0.04,871
-0.06,5.01,-0.03,867
-9.95,10.00,4.96,1530
10.00,-10.04,0.04,968
-9.96,-9.96,-0.02,864
4.91,-0.08,4.99,1517
-0.12,0.05,0.03,971
-10.00,-14.96,-0.01,870
14.97,-14.99,-0.01,869
-0.05,-10.02,4.99,1065
10.11,-9.98,15.01,865
-9.98,9.93,-0.03,871
5.03,0.06,9.97,1527
-0.11,0.09,0.03,971
-5.05,14.86,-0.00,863
