x,y,z,runtime
-9.98,10.13,-0.01,869
-5.05,10.00,-0.02,870
9.99,-10.00,-0.01,869
-10.00,-9.99,5.02,1533
0.00,-0.01,-0.02,863
-0.02,10.01,-0.01,869
-0.04,-9.90,-0.02,862
-0.01,10.05,10.01,1066
10.02,10.00,0.00,970
-10.01,-9.99,-0.00,871
-0.02,-0.00,-0.02,871
10.15,-0.17,15.00,1061
-0.00,10.05,5.00,1070
9.99,-10.00,-0.01,869
-10.00,10.03,5.00,1525
10.07,9.90,14.99,966
9.99,-10.00,5.01,1530
15.02,-5.00,-0.01,870
-0.02,-0.00,-0.00,868
10.00,10.06,10.00,1526
-5.04,5.02,0.00,972
-0.02,-0.00,-0.01,872
-0.00,10.03,5.00,1064
-10.01,-5.03,-0.00,866
10.00,0.01,10.00,965
-10.00,10.03,5.00,1528
10.01,-10.01,10.00,1526
-0.02,-0.00,-0.02,863
-5.06,0.02,10.01,1532
-9.99,0.02,-0.00,872
-5.05,0.06,9.97,1528
-0.00,10.02,-0.00,855
-4.99,0.06,-0.02,872
-9.99,10.15,9.99,1521
-10.01,-9.99,-0.00,871
-10.02,10.03,5.00,1521
-10.01,0.05,4.99,1067
0.00,10.05,5.00,1065
-0.03,-9.91,9.99,970
10.03,-9.99,0.00,969
10.05,9.92,15.00,965
-14.99,10.06,-0.01,872
-9.98,0.02,-0.01,873
-0.03,-14.87,15.01,868
-14.95,0.02,5.03,1066
10.00,10.05,9.99,1527
9.97,-9.97,0.00,971
9.99,-10.00,-0.01,863
-9.98,10.14,-0.02,872
5.03,5.07,4.99,1527
-0.01,10.01,-0.00,868
10.02,-14.97,-0.01,870
0.01,-19.96,0.02,1070
-0.04,-9.97,-0.02,870
-0.13,0.08,10.01,968
9.99,0.01,10.00,967
-4.98,0.09,-0.03,864
-4.99,0.06,-0.02,872
-10.05,9.98,14.98,967
0.02,10.05,5.00,1065
-0.05,19.96,-0.00,871
10.00,10.00,0.00,970
-0.05,15.01,-0.02,868
-10.01,10.10,-0.03,873
-10.01,-10.00,-0.01,872
-0.03,-0.00,-0.01,871
-9.96,0.07,10.00,972
-0.01,10.02,-0.01,868
10.02,10.00,-0.00,871
-10.00,10.09,-0.01,872
10.01,-0.00,-0.00,867
-10.00,0.04,5.00,1068
0.83,-9.91,0.09,970
-10.05,10.05,15.00,868
-0.01,-0.01,-0.01,870
-9.99,10.10,-0.03,872
10.08,0.05,10.00,1061
9.99,-10.00,-0.01,870
4.90,5.12,9.96,1526
-0.04,-9.92,-0.02,865
-0.03,10.02,9.92,1066
9.99,0.01,9.99,963
-10.02,0.02,0.01,1067
4.76,5.20,14.90,968
-9.98,-9.97,14.99,972
9.98,0.04,4.99,1520
9.99,-9.99,5.02,1525
-0.28,-10.04,15.04,868
9.97,-9.98,5.03,1529
-9.98,15.07,0.00,1629
10.02,10.00,-0.00,871
-0.10,0.07,10.01,966
-9.98,15.07,0.00,1627
10.02,0.04,4.99,1064
10.02,10.00,0.00,971
-4.99,0.06,-0.02,869
-9.96,0.07,14.98,968
-0.04,-9.89,-0.02,869
0.11,-9.94,-0.00,858
0.10,15.07,15.03,859
10.00,-0.01,0.00,967
0.04,10.08,0.01,1064
10.01,10.00,-0.00,870
-10.13,9.90,15.04,868
-10.01,0.01,-0.01,871
-10.01,-10.03,14.99,970
10.01,-0.01,4.99,1065
9.99,-10.00,-0.01,871
9.99,-9.99,9.99,1521
9.96,9.99,0.00,973
9.99,-9.98,-0.00,870
-9.99,15.07,0.00,1621
10.02,10.02,5.00,1528
-9.99,10.10,-0.01,863
9.99,-10.00,-0.01,872
-10.00,10.09,-0.01,862
9.99,-10.00,-0.01,870
-5.02,5.08,4.99,1522
15.04,10.02,-0.00,872
-0.01,5.02,-0.03,871
-10.01,0.02,-0.01,870
-0.05,-9.98,10.01,968
-10.03,0.06,4.99,1073
5.05,5.12,4.98,1528
-0.01,-9.95,10.01,969
0.01,-0.02,-0.01,868
-10.01,-9.98,10.02,1531
10.00,0.03,4.99,1526
9.99,-10.00,-0.01,869
-0.04,-9.93,-0.01,856
-10.01,-9.98,10.02,1527
-10.00,10.04,5.00,1534
14.94,0.00,4.98,1616
0.05,-9.99,15.01,869
-0.04,-9.93,-0.01,869
-5.17,5.11,10.03,1518
20.00,0.01,0.03,1065
10.00,0.03,4.99,1518
10.00,0.02,10.00,1062
-10.00,-10.01,15.00,870
9.98,-9.99,5.03,1519
10.03,-9.99,0.00,971
10.02,0.03,4.98,1067
0.00,-0.01,-0.02,870
-10.07,-5.00,0.02,971
-10.00,-9.98,-0.00,872
-0.01,10.05,9.99,1064
10.00,0.02,10.00,1062
-0.04,0.01,-0.01,871
-5.00,-4.92,9.97,1520
-5.25,5.17,14.98,967
-10.00,10.09,-0.01,871
9.99,-10.00,-0.01,869
10.01,0.00,-0.00,869
-0.00,0.15,9.98,1518
-9.98,0.06,9.98,969
-4.99,0.07,-0.02,871
10.00,0.02,10.00,1061
10.00,-0.00,-0.00,867
10.01,10.01,0.00,972
-0.03,-0.00,-0.01,872
10.01,0.01,10.00,1061
15.05,5.02,0.03,1066
9.99,0.01,10.00,965
-10.01,0.05,4.99,1069
-10.00,10.04,5.00,1521
9.99,0.02,0.00,966
10.00,0.00,-0.00,869
-0.00,0.04,5.01,1508
9.98,-9.99,9.99,1527
-10.00,10.03,5.00,1534
-0.02,5.12,9.99,1527
10.00,10.06,10.00,1519
0.05,-9.99,15.01,870
10.00,10.00,-0.01,871
-10.00,-9.98,5.00,1522
-9.97,-9.96,15.01,870
4.95,0.13,-0.05,868
-10.03,0.05,4.98,1065
10.00,0.01,4.99,1067
10.18,-0.22,15.00,1065
10.01,10.01,0.00,972
10.00,-10.01,-0.01,870
-0.04,-9.93,-0.01,870
-20.04,0.02,0.01,973
-10.00,0.04,4.99,1071
10.02,-0.00,-0.00,858
-9.97,15.07,0.00,1629
10.02,10.00,-0.00,869
9.99,10.00,0.01,970
-0.01,10.06,10.02,1065
-10.02,-10.02,-0.00,867
-0.04,-9.92,-0.02,870
10.00,-0.01,-0.00,857
10.02,10.03,4.99,1528
-0.00,10.02,-0.00,863
10.01,5.00,-0.00,870
0.23,9.98,15.03,868
-10.01,-9.98,10.02,1527
-10.00,10.09,-0.01,870
-0.01,10.04,5.00,1068
-0.01,5.05,-0.01,862
9.99,0.01,10.00,965
-0.04,-9.93,-0.01,863
-10.00,10.08,-0.01,871
-10.02,10.03,5.00,1524
9.99,0.03,5.00,1523
-0.00,10.03,5.00,1065
-10.01,-9.99,-0.00,873
-0.04,-9.94,-0.01,869
-10.01,10.03,5.00,1523
-10.01,-10.00,5.00,1523
-10.01,0.05,4.99,1069
10.01,0.00,-0.00,866
-10.01,10.10,-0.03,870
-0.01,-0.01,-0.01,871
9.99,0.03,4.99,1526
-0.01,0.14,9.98,1525
-4.95,-14.99,0.00,1069
-0.32,-9.95,15.03,869
15.03,-14.97,0.01,870
4.97,0.09,-0.05,862
