x,y,z,runtime
-0.01,-0.01,0.01,901
5.05,-4.99,5.01,1453
-0.07,-10.01,5.01,997
-10.01,10.00,5.01,1465
-0.02,4.98,0.01,899
-10.11,10.03,15.01,808
-10.01,0.00,5.00,997
-0.01,-0.01,0.01,896
-10.01,-10.00,0.00,900
-10.00,0.01,10.01,1001
-9.99,-5.01,0.01,897
9.93,0.00,15.00,802
-10.00,10.00,0.01,896
-10.05,5.00,0.00,895
4.97,15.00,0.01,992
-10.02,-10.01,0.00,897
-10.02,0.00,5.00,997
-10.05,5.00,0.00,887
-9.98,-5.01,0.01,898
10.02,-9.98,10.00,1464
-0.04,-10.00,-0.00,788
10.01,10.01,10.01,1457
-0.02,-10.02,-0.00,795
-0.07,-10.00,-0.00,792
-10.02,-5.00,-0.00,794
-0.01,9.99,0.01,899
9.98,-9.98,0.00,899
-0.06,-19.96,0.00,995
-10.02,-10.00,0.00,900
-10.03,-5.02,0.01,897
9.98,10.01,0.01,897
-10.01,-10.00,5.01,1455
4.91,-0.00,0.00,893
-0.01,-10.01,-0.00,795
-0.09,-10.00,-0.00,793
-10.02,-10.01,0.00,901
-0.01,-4.98,0.00,895
-15.07,0.04,15.02,794
10.01,-14.97,0.01,996
0.02,-10.10,5.02,996
9.98,0.01,5.00,1461
9.98,10.00,0.01,897
9.85,-10.03,0.00,899
-0.03,-0.01,5.01,903
10.00,-10.00,0.00,898
-10.03,15.00,0.01,994
-0.04,-9.99,10.01,902
-0.01,-0.01,0.01,893
-5.01,-0.02,0.00,888
-10.00,10.00,10.00,1463
9.99,-9.97,0.00,897
-10.03,-10.05,15.00,797
-0.01,-0.01,5.01,901
-10.02,10.00,0.01,900
10.04,-10.00,0.00,899
9.94,-9.97,5.04,1461
-0.05,0.00,10.01,903
9.90,-4.96,-0.00,793
-0.09,-10.00,-0.00,796
9.98,-0.01,-0.00,797
0.07,9.88,10.01,903
-0.07,-0.03,10.02,906
-0.02,10.00,9.99,903
9.96,-9.99,-0.00,797
4.99,0.00,0.00,892
-10.02,-14.97,-0.00,790
-10.09,15.05,0.00,995
-0.06,10.07,10.01,1000
4.95,9.97,0.01,895
-0.01,-0.00,10.01,904
-10.01,-0.00,0.01,997
-10.01,10.00,5.01,1456
9.95,-9.99,-0.00,800
-10.04,-10.02,5.01,1462
10.05,-10.00,0.00,899
9.99,-0.01,-0.00,790
-0.01,-10.00,5.01,998
-4.96,-0.01,0.00,896
-10.03,-5.03,0.01,897
-10.04,9.99,0.01,897
-10.10,-9.91,15.00,906
-10.00,10.00,10.00,1467
-10.02,-10.00,0.00,900
-0.03,-0.01,5.00,901
-0.05,-4.90,10.01,1456
-0.01,-0.01,0.01,899
-10.04,-5.00,0.01,898
7.44,-0.00,0.00,893
-10.06,10.01,0.00,901
9.98,-0.02,-0.00,789
-10.01,-10.03,0.00,899
-0.08,-10.01,-0.00,787
-10.09,-14.99,-0.00,800
-10.00,10.00,0.01,891
-0.02,-0.01,0.01,895
9.98,9.98,0.01,894
-0.02,9.98,0.01,898
-10.04,-0.04,15.01,809
-10.04,-10.01,5.00,1466
-0.00,-10.02,-0.00,786
5.05,-4.96,15.00,902
-5.02,-0.02,0.00,896
-0.08,-0.02,5.01,900
-10.02,-0.02,0.00,993
-10.05,-0.03,0.01,995
9.98,-0.01,0.00,898
9.98,-9.98,0.00,901
-0.15,4.93,10.00,1454
-0.01,5.01,0.01,895
10.02,10.05,0.01,898
-10.02,-10.01,0.00,899
0.31,-9.99,-0.00,789
-0.03,10.00,0.01,994
10.01,-9.99,0.00,897
9.97,10.02,0.01,895
9.98,9.98,0.01,894
9.92,-4.97,-0.00,796
-10.02,14.99,0.01,987
-4.98,-4.99,-0.00,797
10.00,10.03,0.01,896
19.98,0.02,0.00,995
4.99,-0.02,0.00,895
10.06,9.53,15.01,805
9.99,10.01,0.01,898
-10.02,-10.01,0.00,898
-0.04,-9.97,-0.00,797
-10.02,-10.01,0.00,901
-0.02,-0.01,0.01,895
-0.03,0.00,5.00,902
-10.01,9.99,0.01,901
-0.00,-0.02,0.01,897
-10.06,-0.03,0.01,997
10.00,0.02,-0.00,790
-0.05,-9.96,-0.00,788
10.04,-10.02,5.02,1461
-10.04,-0.01,5.00,997
-10.02,10.00,0.01,897
9.98,-9.99,5.02,1453
-10.02,14.99,0.01,995
-10.02,10.01,0.01,901
-5.01,-5.04,5.02,1453
10.02,-0.02,10.01,999
15.03,-4.98,0.00,991
9.98,10.01,0.01,898
-10.02,-5.00,-0.00,786
-0.05,-10.02,-0.00,791
9.97,-10.01,5.03,1463
-15.00,-9.98,0.01,999
-0.13,-10.03,-0.00,798
-5.02,-0.02,0.00,898
-10.03,-10.00,5.00,1466
-10.03,-9.98,0.00,900
-0.03,10.00,5.00,1463
-10.02,-10.01,0.00,899
-9.80,9.95,15.01,804
-5.01,10.02,0.02,900
10.02,-0.03,5.00,994
-10.01,10.01,0.01,891
9.96,0.00,-0.00,797
-0.08,-10.01,-0.00,799
4.95,0.00,0.00,895
9.97,0.02,5.00,1462
-10.03,-10.00,0.00,900
10.00,10.02,0.01,898
4.95,9.99,0.01,896
9.99,-10.00,5.02,1453
-10.02,9.99,0.01,898
0.01,-0.00,0.01,893
-0.05,9.99,5.00,1463
0.48,-9.99,-0.00,796
-0.02,4.98,0.01,895
9.96,-10.01,0.00,900
10.10,-10.07,0.00,892
-5.04,-14.96,0.00,994
-5.01,-0.00,0.00,887
-0.05,-15.01,0.00,992
-0.01,9.98,0.01,899
10.01,-0.01,10.01,1000
-10.01,-10.01,0.00,899
-5.02,-0.02,0.00,897
-10.01,-0.01,5.00,1000
-0.03,9.98,0.01,900
-0.07,-9.96,15.00,808
5.00,4.99,10.01,1456
10.02,-0.01,0.00,987
9.95,-9.99,-0.00,797
-0.04,10.06,10.01,1001
9.94,10.09,10.02,1460
0.01,-0.00,0.01,893
-9.80,9.95,15.01,796
-0.04,-9.99,10.01,899
4.99,-0.02,0.00,895
9.97,10.02,0.01,895
9.98,-0.03,0.00,899
-15.03,-14.96,-0.00,802
-0.03,9.98,0.01,891
-5.02,0.01,0.00,895
0.00,-0.02,0.01,898
-10.02,-10.01,0.00,900
-14.96,-0.02,4.99,1557
-10.03,-10.00,0.00,891
-0.01,-0.01,0.01,901
9.97,10.02,0.01,897
-0.07,-10.01,-0.00,797
-5.01,-0.02,0.00,896
10.01,10.00,5.00,1457
-10.03,-10.00,5.00,1457
-10.03,-10.00,0.00,898
-9.98,10.03,0.01,901
-0.04,10.04,10.00,1000
9.99,0.02,-0.00,787
4.92,0.02,0.00,896
10.02,-9.99,0.00,896
-0.04,9.99,0.01,900
-10.01,-9.99,0.00,899
-0.04,-4.97,10.01,1452
-10.00,-9.98,0.00,901
0.04,0.02,15.01,794
-10.04,-10.00,5.00,1457
-0.09,-10.02,-0.00,790
10.01,-9.99,0.00,890
-0.03,10.02,0.01,994
-0.04,-10.00,-0.00,796
-10.00,-9.98,0.00,899
-0.03,-10.01,-0.00,794
-10.01,9.99,0.01,897
10.00,10.02,0.01,898
9.94,0.01,15.00,794
-0.05,0.01,10.01,903
-0.02,-0.01,0.01,899
9.98,10.00,0.01,895
0.00,-10.02,-0.00,792
-10.05,10.00,0.00,899
9.97,10.02,0.01,895
9.96,-9.98,-0.00,800
10.02,-10.10,15.01,805
-0.02,-0.01,0.01,898
10.01,-10.08,15.01,803
-0.01,-0.01,0.01,894
-0.04,9.98,0.01,899
4.95,-5.00,5.01,1458
-0.02,0.00,5.00,901
-0.02,9.98,0.01,900
10.02,-0.01,0.00,994
10.01,-0.01,10.01,995
-0.00,-0.00,0.01,899
-0.01,-0.01,5.01,903
9.97,0.00,-0.00,795
-9.99,0.05,0.00,902
4.94,5.01,0.01,899
-10.01,10.01,0.01,891
9.96,-9.98,-0.00,800
-5.10,5.03,0.01,896
20.05,0.02,0.00,897
-10.01,9.99,0.01,898
-10.02,-0.00,5.00,997
-10.01,0.00,5.00,997
-10.01,-5.05,-0.00,794
9.96,-9.99,-0.00,794
-10.01,-0.04,-0.00,797
-0.02,0.00,5.00,894
5.12,-0.01,0.00,896
4.96,5.06,0.01,886
-0.04,-9.98,-0.00,795
-0.07,-9.99,-0.00,796
9.90,-4.96,-0.00,792
9.87,10.12,10.00,1467
-10.01,-10.01,10.00,1458
-0.04,9.98,5.00,1455
9.98,-9.99,-0.00,797
-10.01,9.99,0.01,897
-0.01,-0.01,5.01,902
9.97,-14.97,0.01,1553
-10.03,-10.00,0.00,901
10.01,-9.99,5.02,1460
-20.03,-0.03,0.01,899
-10.02,9.99,0.01,900
-15.01,-10.00,0.01,1000
-10.02,10.00,0.01,900
-0.02,-0.01,0.01,901
-0.00,9.98,0.01,895
-0.01,-10.01,-0.00,790
-10.05,-10.00,5.01,1457
-10.02,10.00,0.01,900
10.01,-9.99,0.00,899
-10.02,-10.00,0.00,902
-10.00,-0.00,10.01,905
-15.07,-0.01,0.00,996
-0.04,19.96,0.01,995
-10.01,-0.04,-0.00,798
9.97,10.02,0.01,899
14.99,10.05,0.00,988
-10.01,-0.01,0.00,996
9.98,-0.01,0.00,897
-0.02,9.99,0.01,901
-0.03,9.99,0.01,900
-0.04,9.98,0.01,898
9.97,-9.99,5.02,1452
-0.05,0.00,10.01,904
-0.10,-10.01,-0.00,795
10.06,9.47,15.01,799
-5.02,-0.01,0.00,896
0.31,-9.99,-0.00,796
4.94,9.99,0.01,900
9.97,9.99,0.01,897
9.95,-9.99,0.00,895
-10.04,0.03,10.01,1001
4.94,5.01,0.01,895
-0.05,10.02,5.00,999
-0.10,-10.01,-0.00,799
10.01,0.02,-0.00,795
-10.03,-10.00,5.00,1464
-10.02,-0.01,5.00,1000
-9.99,0.00,5.00,1452
-10.08,10.01,0.00,899
-0.11,-10.03,-0.00,797
-10.00,-9.99,0.00,900
-0.10,-10.01,-0.00,800
-0.00,-0.00,0.01,893
9.96,10.03,5.01,1463
-10.12,10.01,9.78,1465
4.88,5.05,10.01,1466
-0.07,-10.00,-0.00,788
10.01,0.00,5.00,998
15.15,0.05,0.00,990
10.01,10.04,0.01,897
7.39,0.00,0.00,895
-10.06,10.01,0.00,901
-0.01,-0.01,0.01,887
-10.02,-5.04,-0.00,790
0.02,-5.23,15.00,798
-9.97,-14.97,-0.00,797
-10.03,9.99,0.01,899
-10.01,-0.01,5.00,999
-10.02,-10.00,0.00,899
4.95,9.99,0.01,896
-4.96,-0.01,0.00,894
-5.01,-0.02,0.00,897
4.90,-5.00,0.00,896
-0.03,9.97,0.01,896
-0.07,10.00,5.00,998
-0.10,-10.02,-0.00,788
0.01,-0.00,0.01,891
-5.04,-14.95,0.00,995
9.99,-9.97,0.00,898
-10.01,10.00,0.01,898
9.96,-9.99,0.00,898
0.00,9.94,0.01,890
0.19,-9.99,-0.00,800
-10.02,-9.95,0.00,901
9.97,-9.98,0.00,898
9.98,10.00,0.01,896
-10.02,-10.01,0.00,900
9.99,10.01,0.01,896
-10.00,-0.01,0.01,997
0.00,-0.02,0.01,898
9.98,-9.99,-0.00,787
9.97,-9.99,-0.00,797
-0.01,-10.01,-0.00,798
-10.03,-14.96,-0.00,798
-10.02,-9.93,15.02,804
5.00,-0.02,5.01,1451
9.99,0.01,-0.00,796
-10.00,0.01,10.01,905
-10.03,15.00,0.01,993
9.96,-10.01,0.00,899
9.96,-9.98,-0.00,800
10.00,0.00,5.00,1457
-10.01,9.99,0.01,897
-10.07,-10.00,5.00,1464
-0.06,10.05,10.00,999
-0.01,-9.89,10.03,898
-10.04,-9.99,10.00,1461
-5.01,-10.00,-0.01,798
-10.02,-10.00,0.00,903
-10.02,-10.01,0.00,900
10.02,-10.10,15.01,804
-10.02,9.99,10.00,1460
9.96,10.01,5.01,1461
-15.04,4.98,0.00,996
-10.05,10.01,0.00,903
10.00,0.02,-0.00,789
9.94,-9.98,5.04,1450
-10.00,-10.02,10.00,1468
4.90,5.05,10.01,1459
10.00,10.02,0.01,897
-10.02,10.00,0.01,898
10.04,4.96,0.00,886
-10.01,-10.01,15.00,799
-10.03,-9.98,0.00,899
-0.01,9.99,0.01,894
-0.03,10.00,5.00,1467
-10.06,-0.03,0.01,995
9.96,-0.00,-0.00,796
9.99,-0.02,0.00,889
10.01,-9.96,0.00,901
-0.00,-0.00,0.01,895
9.95,-9.99,-0.00,798
-10.02,10.01,0.01,902
10.00,10.02,0.01,898
-0.01,-0.01,5.01,903
10.01,-0.00,5.00,997
9.95,-14.97,0.01,1551
-0.04,-9.98,-0.00,797
-5.00,-4.99,-0.00,797
9.99,-0.00,-0.00,797
-15.03,-14.96,-0.00,799
-9.97,9.97,5.00,1449
-0.02,0.00,5.00,896
-9.99,-10.02,5.00,1453
-0.21,-3.89,15.00,795
-0.03,0.00,5.00,902
0.02,-0.01,15.01,796
-9.86,10.00,15.01,804
-10.01,0.00,0.01,996
-10.01,9.99,0.01,897
-10.05,-5.04,0.01,897
-0.03,10.01,0.01,1551
9.91,-4.96,-0.00,794
9.96,10.08,10.01,1461
10.02,10.02,10.01,1460
-9.99,-10.03,15.00,804
0.08,-15.02,5.01,1553
10.01,10.02,10.01,1459
-5.04,-4.99,-0.00,796
4.97,-14.99,0.01,994
-0.03,9.99,0.01,898
9.96,-9.99,-0.00,796
19.98,0.02,0.00,995
-0.03,4.99,10.00,1465
4.90,-5.00,0.00,890
-0.02,-5.00,0.00,895
-10.02,10.00,0.01,896
-0.07,-10.00,-0.00,797
-10.01,-10.00,0.00,902
-0.06,-9.98,10.01,903
-0.01,-0.01,0.01,896
10.01,-0.01,-0.00,796
-9.98,10.03,0.01,893
4.95,5.01,0.01,895
0.00,-0.00,5.00,899
10.00,10.02,0.01,895
-5.06,15.01,0.01,993
-0.00,-10.00,-0.00,800
-15.02,-14.94,-0.00,798
-0.07,-10.01,-0.00,794
-15.05,15.00,-0.00,803
-10.02,-10.01,0.00,900
10.01,-9.96,10.00,1457
-0.06,-9.97,10.01,903
-10.02,-10.00,0.00,900
9.97,-0.01,0.00,897
-0.04,-9.99,5.01,1453
-0.05,10.00,5.00,1459
-0.02,9.98,0.01,892
-0.02,4.98,0.01,899
14.96,10.05,0.00,992
-10.03,9.99,0.01,900
-5.02,-0.02,0.00,896
-9.98,10.03,0.01,901
-10.01,-9.98,0.00,899
10.00,0.00,5.00,1451
9.99,-9.97,0.00,898
-0.01,-0.01,0.01,895
-10.02,10.02,10.00,1465
-10.01,0.01,5.00,998
10.01,9.99,5.00,1462
9.95,-9.99,-0.00,789
-15.00,-9.99,0.01,1000
-10.02,-10.01,0.00,891
-15.09,10.01,0.01,1557
0.11,-10.15,15.01,795
-10.06,-14.97,-0.00,797
-0.04,14.74,10.07,2114
-0.04,9.98,0.01,900
9.98,0.00,-0.00,797
9.98,-9.95,5.01,1461
-0.01,-0.01,0.01,894
9.99,-9.98,10.00,1464
-0.02,-0.01,0.01,896
9.99,10.01,0.01,895
-0.16,-10.02,-0.00,795
10.06,10.05,15.01,809
-10.03,-10.00,0.00,898
-9.98,10.03,0.01,901
0.29,-9.99,-0.00,799
-0.12,9.94,15.00,798
-9.96,-9.99,5.00,1460
-0.01,-0.01,5.01,905
-10.01,-10.00,5.01,1457
5.02,-4.95,15.00,904
-10.02,-10.01,0.00,900
-0.05,-9.99,-0.00,799
-0.07,10.07,10.02,1000
10.00,10.03,0.01,897
-10.05,-0.02,5.00,997
0.00,-0.00,0.01,898
-5.05,10.03,0.02,895
-10.02,9.99,0.01,902
-10.01,-9.99,0.00,896
-0.05,10.02,0.01,993
-10.01,9.99,5.01,1455
0.00,9.98,15.03,805
-0.02,9.96,5.00,1457
-10.06,-10.00,0.00,897
10.00,0.02,-0.00,800
-0.00,-0.00,0.01,897
10.02,-10.02,5.02,1453
-10.05,5.00,0.00,894
-9.97,-10.03,10.01,1456
-10.07,10.01,0.00,901
10.00,-9.96,10.00,1460
-0.02,4.98,0.01,898
-0.07,-19.97,0.00,995
-10.02,10.01,0.01,898
-0.01,0.00,0.01,897
-10.04,-10.00,5.01,1455
-10.01,10.00,0.01,889
-10.05,-4.99,0.01,897
9.97,10.01,5.00,1451
-0.02,-0.01,0.01,898
9.96,0.35,15.01,795
10.02,-10.01,10.00,1465
-10.03,-0.01,-0.00,798
-0.02,-0.01,0.01,898
9.97,-9.98,0.00,898
0.00,-5.01,0.00,897
9.97,-10.01,5.03,1455
-5.05,5.12,5.00,1452
-5.02,-0.02,0.00,899
9.96,-10.01,0.00,899
-10.06,0.30,15.01,804
-5.04,-4.96,10.00,1455
9.99,10.01,0.01,899
9.98,0.00,-0.00,797
4.95,-4.90,15.00,905
-10.03,-9.97,0.00,895
9.98,-9.97,0.00,896
-15.02,-14.96,-0.00,791
10.01,-0.01,10.01,999
-5.02,-0.02,0.00,896
10.00,-0.01,-0.00,799
-9.91,9.99,15.01,804
15.10,0.05,10.01,2098
-0.07,-10.01,-0.00,796
-0.08,-10.00,-0.00,800
-10.07,10.02,9.99,1459
-15.04,15.00,-0.00,799
9.96,-9.99,0.00,899
-10.01,-9.97,10.00,1459
-0.04,-10.00,-0.00,798
9.99,10.01,0.01,897
-0.11,15.09,4.99,1553
7.44,-0.00,0.00,898
-9.98,-10.02,10.01,1457
-0.08,-10.03,-0.00,796
9.98,-9.99,-0.00,801
9.95,-9.98,5.04,1462
10.01,-0.00,10.01,1001
4.93,5.00,5.02,1454
0.19,-9.99,-0.00,788
-10.06,0.30,15.01,806
9.98,-9.98,0.00,899
9.92,-4.97,-0.00,787
-10.05,4.99,0.00,894
-10.01,10.00,0.01,897
-0.03,4.97,0.01,897
20.01,0.02,0.00,899
-10.01,10.00,0.01,898
-0.01,-0.01,5.01,901
-10.04,10.00,0.00,901
5.21,0.00,0.00,894
5.74,0.01,0.00,892
-0.06,9.91,15.02,806
-0.04,-9.98,-0.00,800
-5.03,5.00,15.01,806
-5.04,-5.06,5.01,1456
5.21,0.00,0.00,884
10.04,-0.02,15.00,805
-0.08,-10.00,-0.00,789
9.97,10.01,0.01,898
15.03,0.02,0.00,995
-10.03,0.11,15.01,800
10.01,-10.02,5.02,1452
-4.98,-4.99,-0.00,788
10.00,-10.06,10.01,1456
-5.02,-0.02,0.00,894
9.99,9.99,0.00,897
-10.02,-0.02,0.00,999
9.98,9.98,0.01,895
-10.01,9.99,0.01,901
-0.13,-4.54,15.00,812
-10.05,4.99,0.00,896
9.95,10.01,5.01,1461
-0.02,-9.98,10.01,903
-0.04,9.99,0.01,892
10.00,0.02,-0.00,798
4.97,5.04,0.01,895
9.96,-9.99,0.00,890
-0.01,-0.01,5.01,904
10.00,10.02,0.01,896
10.02,-9.96,10.00,1456
10.00,0.02,-0.00,797
-10.02,-10.01,0.00,902
-0.08,-10.00,-0.00,796
-10.05,9.99,0.00,901
0.08,-9.99,-0.00,789
5.01,-0.01,15.00,797
-0.03,-5.04,5.02,1461
9.98,0.01,-0.00,795
10.02,9.98,15.01,804
-0.02,-0.01,0.01,894
-0.03,-9.99,-0.00,799
-10.04,-5.03,0.01,889
-5.06,-9.99,-0.00,799
-15.06,4.97,0.00,997
-0.11,-10.03,-0.00,796
4.94,5.01,0.01,893
-0.00,-0.01,0.01,897
-0.03,-10.01,-0.00,787
0.01,5.00,10.01,1463
-10.03,10.01,0.01,897
-10.01,-10.00,0.00,901
9.96,-9.99,0.00,898
10.02,10.05,0.01,897
9.95,15.00,0.01,995
-0.02,-0.01,0.01,901
0.06,-15.00,5.01,995
15.03,-4.97,0.00,989
-10.02,14.99,0.01,994
-10.03,10.01,5.01,1455
-10.00,10.01,0.00,900
9.83,-0.05,5.00,1455
9.99,9.99,5.00,1453
10.00,0.02,-0.00,796
-0.03,10.00,0.01,994
-15.11,-0.01,5.00,1551
4.99,-0.02,0.00,894
-10.02,-10.00,0.00,892
-0.07,-0.00,15.01,798
9.99,-9.97,0.00,898
9.98,-10.06,10.01,1456
-0.01,-0.01,0.01,895
9.98,-9.99,5.02,1454
-0.01,10.01,0.01,991
9.99,0.00,-0.00,786
9.99,10.01,0.01,899
-10.07,10.02,0.00,901
-10.03,10.01,0.00,900
-0.02,15.01,0.02,1555
-10.01,-0.04,-0.00,795
9.97,5.01,0.00,898
-5.02,-14.94,0.00,993
10.01,9.99,5.00,1460
0.00,-5.00,0.00,895
-10.02,10.01,5.01,1455
7.44,-0.00,0.00,894
-0.02,-0.01,0.01,895
-5.00,-4.99,-0.00,799
-10.02,-0.03,-0.00,788
-5.05,-14.97,0.00,993
-0.02,-0.01,0.01,896
10.04,-10.02,5.01,1452
10.00,10.02,0.01,897
-5.30,5.01,15.01,809
-0.02,-0.01,0.01,897
9.98,-0.03,0.00,900
-10.06,10.00,0.00,900
-10.02,-0.02,0.00,997
-0.08,-10.01,5.01,996
9.96,-9.98,-0.00,796
-10.00,10.00,0.01,898
-0.04,-9.98,5.01,1457
-5.02,-0.01,0.00,895
-0.02,4.98,0.01,896
-0.05,19.98,0.01,996
-0.00,-0.01,0.01,897
-10.02,9.99,0.01,898
-0.02,-14.95,10.01,2109
-5.11,0.06,10.01,1463
15.04,0.04,4.99,1549
-10.05,9.99,0.00,902
-10.14,10.06,15.01,808
-10.02,10.00,5.01,1463
9.99,-9.97,0.00,898
10.00,10.00,5.00,1460
-0.02,-4.98,0.00,895
-5.02,-0.02,0.00,896
-0.04,-9.98,-0.00,795
-4.72,0.03,10.01,1457
10.04,-9.94,15.01,795
-0.04,0.02,15.01,800
-10.00,0.01,5.00,998
9.96,9.99,0.01,896
4.91,-5.00,0.00,897
9.98,9.98,0.01,893
10.01,0.02,-0.00,796
-4.55,0.02,10.01,1458
-0.01,-5.00,0.00,891
-10.04,-0.02,5.00,998
9.79,0.02,5.00,1456
-10.00,10.00,0.01,889
9.99,10.01,0.01,898
9.96,-9.98,0.00,899
9.98,9.99,0.01,898
-0.02,-5.00,0.00,898
4.99,-0.02,0.00,895
4.91,0.00,0.00,889
-10.04,-9.97,10.00,1465
-5.02,10.02,0.02,897
-10.02,-10.01,0.00,899
-10.03,0.00,5.00,994
9.98,10.00,0.01,897
9.98,10.00,0.01,898
-0.03,-9.99,10.01,907
10.00,10.01,5.01,1457
-10.02,-10.01,0.00,901
9.98,-9.99,-0.00,797
-0.14,15.12,4.98,1551
15.15,0.05,0.00,991
9.96,-0.00,10.01,895
-0.02,-5.00,0.00,895
5.02,-4.94,15.00,904
-10.01,9.99,5.01,1456
-0.01,0.33,15.01,794
-10.01,9.99,0.01,899
-0.07,-5.01,0.00,896
15.05,0.02,0.00,990
-10.02,-10.00,0.00,899
-0.03,10.00,5.00,994
9.98,-9.99,-0.00,799
-0.02,-14.93,15.01,803
-10.01,-10.00,0.00,904
-5.01,0.01,0.00,896
-10.08,-15.01,-0.00,796
-10.04,-5.00,0.01,891
0.00,-10.00,-0.00,796
5.06,4.94,10.01,1457
-10.02,-9.98,0.00,902
-15.07,-0.02,0.00,994
9.98,9.99,0.01,900
-5.02,10.02,0.02,895
-0.01,10.02,0.01,996
-0.08,10.01,15.03,805
-9.95,9.97,15.01,806
-10.01,10.00,5.01,1464
5.01,-5.10,10.01,1461
-9.99,9.98,10.00,1457
14.98,14.99,0.01,794
-10.00,9.99,5.01,1467
10.00,-0.01,-0.00,788
-0.05,19.97,0.01,994
-10.04,0.03,10.01,1001
-10.15,-0.12,15.01,803
-0.01,-0.01,0.01,897
-10.01,10.01,0.01,898
-15.01,-14.95,-0.00,800
0.02,-0.01,15.01,794
-10.02,-10.00,0.00,900
9.99,10.01,0.01,896
9.99,10.01,0.01,898
-10.01,-10.01,0.00,897
-10.01,-10.01,0.00,900
-10.01,10.00,5.01,1456
0.03,-10.04,10.02,996
10.01,10.02,10.01,1468
-10.00,10.00,0.01,898
-0.04,-9.99,-0.00,791
10.03,10.01,10.01,1468
-5.10,5.03,0.01,896
10.02,10.05,0.01,898
9.98,-9.99,-0.00,797
-0.06,-10.00,-0.00,796
10.02,-0.01,5.00,998
-0.06,-5.01,0.00,896
-14.97,-0.03,4.99,1554
10.13,9.94,15.00,801
-0.01,0.00,0.01,889
-5.00,-4.99,-0.00,799
5.06,-0.01,0.00,895
-0.03,-10.01,-0.00,795
-0.04,-10.00,-0.00,799
-0.04,-10.00,-0.00,799
10.01,10.02,10.01,1461
-10.01,10.00,5.01,1455
-0.07,-5.01,0.00,898
-0.04,9.87,15.00,804
-10.02,0.00,5.00,998
-9.99,-0.03,0.02,904
-5.00,-4.99,-0.00,795
10.00,10.03,0.01,896
0.04,0.01,15.01,797
9.97,10.08,10.01,1454
-4.88,5.04,15.01,807
10.03,-9.96,10.00,1463
-10.01,10.00,5.01,1455
15.09,0.04,10.01,2104
-10.01,-9.99,0.00,891
10.01,10.01,5.00,1451
-10.02,-0.03,-0.00,794
-10.06,10.00,0.00,900
-5.10,5.03,0.01,889
-10.02,-10.00,0.00,899
9.98,-10.01,5.03,1453
-5.04,-5.06,5.01,1466
-0.06,-10.01,-0.00,789
-0.28,4.91,10.00,1461
-0.07,-9.97,15.00,805
-9.98,10.03,0.01,901
4.93,-4.99,0.00,887
-10.02,-9.98,5.02,1465
-10.14,-9.94,0.00,903
10.00,4.99,0.00,895
14.99,10.05,0.00,992
-0.01,-0.01,0.01,890
10.01,0.02,-0.00,796
10.00,10.02,0.01,886
9.93,-9.97,5.04,1461
9.98,-10.01,5.02,1462
0.00,-0.00,0.01,898
0.02,-15.05,0.00,989
-15.02,-0.05,0.00,992
-0.06,0.01,15.01,799
-0.02,-0.00,0.01,894
-0.06,-5.01,0.00,895
9.96,-14.98,0.01,1549
-10.02,9.99,5.01,1458
-10.02,0.00,0.00,998
-0.06,-10.03,-0.00,796
9.91,-9.95,5.05,1450
10.02,-0.01,5.00,999
0.04,0.01,15.01,799
0.01,-0.00,0.01,894
-9.94,-10.01,5.00,1449
9.98,10.01,5.01,1459
10.01,9.99,5.00,1460
-10.02,-0.01,0.00,998
-15.04,15.00,-0.00,804
9.98,-14.97,0.01,1549
-0.01,-0.01,0.01,898
-0.03,0.00,5.00,904
9.96,-10.01,0.00,900
10.00,10.02,0.01,896
-0.03,-10.01,-0.00,794
-0.04,19.97,0.01,995
0.00,-0.00,0.01,894
10.01,0.02,-0.00,796
-0.07,10.00,5.00,1565
-15.03,-14.96,-0.00,803
-10.06,-0.03,0.01,995
-10.03,10.02,10.01,1464
-10.00,-0.00,10.01,904
-5.10,5.03,0.01,889
-10.01,-0.04,-0.00,799
9.97,-9.97,-0.00,800
-0.00,-0.01,0.01,896
-0.12,9.97,15.00,805
9.98,-0.02,0.00,898
-0.03,-14.98,10.01,1548
-0.02,-0.01,0.01,899
-10.02,10.00,5.01,1459
14.99,5.00,-0.00,795
-10.01,10.01,10.00,1459
9.96,-9.99,-0.00,799
-0.01,-4.99,0.00,898
-0.03,9.99,0.01,902
-10.00,-0.01,-0.00,798
0.02,-10.03,5.01,1560
-0.02,4.98,0.01,896
5.00,0.03,0.00,893
0.02,15.02,0.02,994
-0.03,0.01,15.01,791
10.04,-9.97,10.00,1461
10.08,10.02,15.00,801
10.00,-0.01,5.00,999
0.00,10.03,0.01,995
-5.02,-0.02,0.00,896
-5.10,5.03,0.01,895
-10.01,10.00,5.01,1458
9.99,10.01,0.01,900
-0.03,9.98,0.01,894
-10.04,-10.02,5.01,1457
9.98,-9.99,-0.00,797
-10.00,-10.01,0.00,901
9.99,-9.98,10.00,1457
-0.04,-9.98,-0.00,788
-5.02,-0.00,0.00,894
-10.01,9.98,5.01,1455
-0.15,-9.94,15.00,797
10.00,-9.97,0.00,900
-10.00,10.00,0.01,898
10.00,0.01,-0.00,791
-10.04,-5.03,0.01,897
9.98,-9.99,-0.00,798
9.91,-9.94,15.01,802
-0.08,-10.00,-0.00,783
9.99,10.01,0.01,888
-10.05,-5.00,0.01,899
-10.02,10.00,5.01,1460
