x,y,z,runtime
-10.00,9.96,5.00,1522
9.96,0.02,-0.03,864
9.96,-10.04,15.03,865
0.04,10.02,5.01,1061
-0.05,-9.98,0.04,972
10.01,10.02,5.00,1527
9.81,-9.93,15.13,864
10.04,-10.00,9.99,1518
-0.01,10.01,-0.01,864
-4.83,0.26,5.02,1527
9.99,0.05,10.00,967
14.97,14.98,0.02,869
-9.98,-0.01,0.01,972
-5.04,-9.91,0.06,971
-9.99,-0.00,0.01,972
-9.99,-10.04,10.00,1526
10.05,-10.01,4.97,1518
-10.00,9.96,5.00,1524
0.09,9.94,10.02,967
-0.07,5.07,5.01,1525
-0.02,10.04,-0.03,867
10.01,-10.10,9.97,1518
-9.98,-0.01,0.01,967
-0.03,0.00,10.02,968
-9.96,-10.04,5.03,1518
-10.02,10.02,0.00,973
-9.98,-10.02,5.00,1531
-5.03,-4.96,9.99,1527
-9.97,-10.02,5.05,1518
-9.94,10.12,15.01,868
0.02,-0.04,10.00,1526
0.08,10.23,5.04,1073
-10.00,9.96,5.01,1528
-9.59,10.00,15.07,862
0.01,-0.03,4.94,965
9.98,-0.02,9.94,968
9.93,-10.02,15.05,859
5.13,-4.77,-0.00,870
-9.98,0.01,5.04,1518
-9.97,-0.01,0.01,972
-0.03,-9.99,0.02,966
0.01,0.08,4.92,967
0.07,10.03,4.97,1066
-5.01,0.02,9.99,1517
9.94,0.02,-0.01,867
-0.05,-10.09,15.05,866
-9.98,-0.08,15.04,867
9.99,9.86,9.97,1526
0.06,-0.05,5.03,962
0.01,-10.03,-0.00,869
-10.04,10.01,0.01,972
0.08,10.02,4.97,1063
10.02,9.99,-0.01,868
0.03,9.92,15.06,867
0.17,-10.01,-0.03,869
-15.00,-0.05,10.01,2174
-9.99,-0.03,5.01,1531
9.99,10.04,-0.02,871
5.06,-5.05,9.98,1519
-0.01,-9.92,0.04,966
0.01,5.10,-0.01,865
-10.04,9.91,-0.02,858
-10.01,9.96,5.00,1529
0.07,9.91,10.00,967
9.97,10.01,14.95,966
9.96,10.00,0.00,970
4.97,5.01,9.92,1525
10.08,-10.03,4.98,1518
-10.03,-0.00,0.00,1069
0.05,15.06,10.01,2175
10.04,-9.99,5.02,1528
-9.98,-10.00,5.01,1527
0.04,10.02,5.01,1065
-9.99,-0.02,5.02,1528
-9.59,10.02,15.07,865
-0.04,10.01,-0.02,869
-9.99,-0.04,5.01,1521
-10.06,10.02,-0.00,872
0.08,9.91,10.01,968
-0.00,-10.02,9.98,1065
0.02,-10.02,-0.02,861
-10.02,-0.02,0.01,1066
9.75,0.23,14.74,961
10.00,-0.03,9.96,964
10.01,10.01,4.98,1519
10.06,-10.03,9.97,1521
-9.98,-10.03,5.01,1520
-5.14,-0.03,15.04,848
-10.00,0.02,10.03,1068
0.01,-9.97,4.96,1518
0.08,10.25,5.03,1063
-0.06,20.03,-0.03,870
10.05,0.08,5.04,1062
10.00,9.93,9.96,1517
0.08,-15.00,9.95,2171
10.02,-0.01,-0.02,868
9.94,-10.04,15.04,863
10.03,9.99,4.95,1517
-10.01,-10.01,0.02,971
10.00,10.02,4.98,1529
0.40,8.08,9.87,1524
5.01,-5.12,15.06,866
-9.98,-10.03,0.06,971
-14.98,0.02,-0.03,872
10.02,-0.02,-0.02,866
0.08,9.92,10.01,968
-15.04,0.01,10.01,2174
0.04,-4.97,4.98,1522
10.02,0.02,-0.00,866
-9.93,-4.98,0.04,970
10.02,0.00,-0.01,866
-15.15,4.96,-0.05,870
9.98,0.04,10.01,967
10.02,0.02,9.98,1062
-8.38,9.99,14.94,967
0.13,15.03,15.05,865
9.95,0.02,0.01,970
-5.04,5.16,5.03,1520
9.99,0.01,4.98,1524
5.02,-5.10,15.08,865
10.01,9.90,-0.02,867
-9.97,-10.08,0.06,970
-9.99,9.99,0.02,972
-10.00,-9.99,0.02,972
-0.00,0.03,0.00,966
-0.03,-0.06,9.99,1513
-9.99,10.05,0.01,967
-5.00,15.13,0.00,1065
-9.98,-10.01,5.04,1527
4.94,-0.01,9.97,1514
-10.01,0.02,5.03,1074
10.03,-0.02,-0.02,859
-14.99,-0.04,4.99,2176
10.03,9.99,-0.01,868
-4.88,0.01,-0.04,869
5.14,0.00,15.07,853
-5.02,-5.02,9.99,1526
-14.86,10.06,0.00,1628
-9.99,-0.01,0.01,969
0.04,-10.01,-0.02,867
10.05,-9.98,-0.00,869
-10.01,-0.05,9.99,1066
0.05,-10.03,4.99,1065
15.08,0.03,9.98,2163
4.91,0.02,4.96,968
0.39,-10.01,-0.02,870
4.93,0.02,4.99,1518
-9.97,9.95,4.99,1529
0.03,-10.05,-0.03,868
10.09,-10.02,4.98,1520
-0.08,15.12,4.93,1627
10.03,9.91,0.02,969
9.99,0.06,0.00,968
10.03,-0.01,9.98,1065
-10.02,14.99,-0.02,872
4.98,-0.01,15.01,855
-9.97,-10.04,5.04,1527
9.99,-9.98,0.00,968
-9.99,-0.02,0.01,971
10.01,-10.00,5.00,1526
-4.95,-0.05,9.93,1529
0.04,0.01,0.01,965
-10.02,15.00,-0.02,871
8.03,0.06,-0.09,868
-10.00,9.96,5.00,1524
10.12,9.91,9.98,1516
-0.01,10.01,-0.02,869
-10.08,9.99,10.01,1531
-10.04,9.98,9.99,1531
-10.04,9.98,9.99,1521
-0.06,-10.13,15.03,865
9.99,10.00,4.99,1526
0.04,-10.01,0.04,1058
-9.98,-10.03,0.03,967
-4.91,0.05,-0.02,859
0.07,-0.05,5.04,966
-10.05,9.89,14.99,966
-0.02,4.99,0.04,970
9.99,10.01,5.00,1518
-10.00,9.99,0.01,971
-10.14,-10.08,15.02,868
-0.02,-9.94,0.04,970
10.14,-10.15,0.05,971
5.07,5.04,14.97,964
10.07,-15.07,0.01,1068
0.02,9.97,9.98,965
0.03,-10.01,9.99,1064
-9.97,10.05,15.04,868
0.09,0.00,5.03,967
-0.04,9.99,4.95,1523
-14.99,10.04,0.01,1071
0.08,9.70,14.98,965
9.99,0.06,0.00,966
-15.03,-0.08,15.09,870
-0.04,10.00,4.95,1524
-4.91,0.06,-0.02,869
0.05,-20.03,-0.01,870
-0.01,0.03,0.01,968
-0.01,10.01,-0.02,870
-9.97,-10.03,5.02,1518
9.83,-9.94,15.14,863
0.14,0.05,-0.00,867
0.01,0.01,0.01,967
-0.10,15.13,4.94,1619
-5.16,-0.05,15.03,857
0.09,9.95,10.02,968
10.05,-10.01,9.98,1526
10.00,9.98,4.99,1529
-0.02,15.01,0.00,1070
-19.88,0.21,-0.03,863
-10.01,9.99,0.02,968
